Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate pass_Total,total aerial won_Total,total duels won_Total,total mins played,total was fouled_Total,total accurate cross_Total,total accurate long balls_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total effective clearance_Total,total goals_Total,total interception_Total,total ontarget attempt_Total,total touches in opposition box_Total,total won tackle_Total,total won contest_Total,total assists_Total,total big chances saved_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate pass_p90,total aerial won_p90,total duels won_p90,total was fouled_p90,total accurate cross_p90,total accurate long balls_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total effective clearance_p90,total goals_p90,total interception_p90,total ontarget attempt_p90,total touches in opposition box_p90,total won tackle_p90,total won contest_p90,total assists_p90,total big chances saved_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total duels won_TotalPR,total was fouled_TotalPR,total accurate cross_TotalPR,total accurate long balls_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total effective clearance_TotalPR,total goals_TotalPR,total interception_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total won tackle_TotalPR,total won contest_TotalPR,total assists_TotalPR,total big chances saved_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total duels won_p90PR,total was fouled_p90PR,total accurate cross_p90PR,total accurate long balls_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total effective clearance_p90PR,total goals_p90PR,total interception_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total won tackle_p90PR,total won contest_p90PR,total assists_p90PR,total big chances saved_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Vejle,c165yjiny1qnmfdvefxvflnkc,4nzauesd85d6utkwdc1s1a1as,B. Edjeodji,Bismark Edjeodji,19.0,Midfielder,Ghana,Midfielder,10.0,13.0,23.0,4.0,9.0,142.0,2.0,0.0,0.0,1.0,8.0,8.0,0.0,1.0,4.0,4.0,2.0,1.0,0.0,3.0,16.0,1.0,2.0,0.0,0.0,0.0,74.19,0.0,0.0,50.0,37.5,36.0,26.67,100.0,1.0301683294920378,0.0833491245816415,0.0,2.0,0.04282587,0.0,1.0,2.0,0.04327284,7.0,6.338028169014085,8.23943661971831,14.577464788732394,2.535211267605634,5.704225352112676,1.267605633802817,0.0,0.0,0.6338028169014085,5.070422535211268,5.070422535211268,0.0,0.6338028169014085,2.535211267605634,2.535211267605634,1.267605633802817,0.6338028169014085,0.0,1.9014084507042253,10.140845070422536,0.6338028169014085,1.267605633802817,0.0,0.0,0.0,74.19,0.0,0.0,50.0,37.5,36.0,26.67,100.0,0.6529235891146719,0.0528269099461108,0.0,1.267605633802817,0.0271431570422535,0.0,0.6338028169014085,1.267605633802817,0.0274264478873239,4.436619718309859,CM/AM,19,8,10,63,19,31,21,13,6,77,96,12,50,48,44,42,77,12,77,87,25,40,37,50,50,23,13,21,54,50,15,27,92,88,4,12,13,12,10,12,15,4,12,31,12,15,83,60,46,21,13,8,96,100,12,65,65,62,65,92,12,96,100,40,71,37,50,50,23,13,21,54,50,15,27,92,100,4,12,15,15,10,13,21,4,12,Danish 2nd Tier
Vejle,c165yjiny1qnmfdvefxvflnkc,5lssweodhkyifhj333v6f6r6c,T. Bach,Tobias Bach,23.0,Midfielder,Denmark,Midfielder,16.0,88.0,94.0,25.0,38.0,446.0,5.0,10.0,1.0,15.0,16.0,14.0,2.0,3.0,8.0,9.0,4.0,5.0,4.0,6.0,38.0,4.0,3.0,1.0,0.0,0.0,73.44,33.33,47.62,37.5,37.5,59.38,75.76,80.0,2.111162786632657,1.494971482466596,4.0,13.0,0.46784606,2.0,6.0,8.0,1.63010014,43.0,3.2286995515695067,17.757847533632287,18.968609865470853,5.044843049327354,7.668161434977578,1.0089686098654709,2.0179372197309418,0.2017937219730941,3.0269058295964126,3.2286995515695067,2.825112107623318,0.4035874439461883,0.6053811659192825,1.6143497757847534,1.816143497757848,0.8071748878923767,1.0089686098654709,0.8071748878923767,1.210762331838565,7.668161434977578,0.8071748878923767,0.6053811659192825,0.2017937219730941,0.0,0.0,73.44,33.33,47.62,37.5,37.5,59.38,75.76,80.0,0.4260193964056931,0.3016758596905687,0.8071748878923767,2.623318385650224,0.0944083977578475,0.4035874439461883,1.210762331838565,1.6143497757847534,0.3289439744394619,8.677130044843048,LM/LCM,40,100,60,100,100,80,100,80,100,90,100,70,80,80,80,70,100,100,80,100,70,70,100,60,60,20,80,80,70,60,80,100,100,100,100,80,80,80,40,60,60,100,60,20,40,20,100,80,20,100,80,100,80,80,40,80,60,20,60,100,80,80,100,60,60,100,60,60,20,80,80,70,60,80,100,100,100,100,80,60,60,20,40,40,100,40,Danish 2nd Tier
Vejle,c165yjiny1qnmfdvefxvflnkc,5qvy65ckiigykkowpyco05zv9,M. Duelund,Mikkel Duelund,29.0,Midfielder,Denmark,Midfielder,25.0,100.0,125.0,1.0,21.0,423.0,11.0,0.0,7.0,8.0,27.0,19.0,8.0,6.0,18.0,20.0,1.0,3.0,2.0,9.0,37.0,0.0,9.0,1.0,0.0,0.0,83.89,70.0,0.0,50.0,33.33,50.0,33.33,0.0,2.573188870021645,0.6339657947150704,7.0,19.0,0.4788420499999999,11.0,18.0,27.0,0.4657540300000001,67.0,5.319148936170213,21.27659574468085,26.595744680851062,0.2127659574468085,4.468085106382978,2.3404255319148937,0.0,1.4893617021276595,1.702127659574468,5.74468085106383,4.042553191489362,1.702127659574468,1.276595744680851,3.829787234042553,4.25531914893617,0.2127659574468085,0.6382978723404255,0.425531914893617,1.9148936170212765,7.872340425531915,0.0,1.9148936170212765,0.2127659574468085,0.0,0.0,83.89,70.0,0.0,50.0,33.33,50.0,33.33,0.0,0.5474869936216266,0.1348863393010788,1.4893617021276595,4.042553191489362,0.1018812872340425,2.3404255319148937,3.829787234042553,5.74468085106383,0.0990966021276596,14.25531914893617,CM/AM,46,81,65,25,83,98,21,67,81,100,100,92,100,100,100,21,100,48,100,100,8,100,81,50,50,69,85,21,54,38,67,42,8,100,69,100,98,96,100,75,81,62,77,23,46,38,19,38,85,21,54,46,100,96,96,96,92,96,15,96,35,100,96,8,88,77,50,50,69,85,21,54,38,67,42,8,96,31,100,92,92,100,54,77,42,50,Danish 2nd Tier
Vejle,c165yjiny1qnmfdvefxvflnkc,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,Lundrim Hetemi,26.0,Midfielder,Albania,Midfielder,88.0,205.0,291.0,0.0,12.0,444.0,3.0,2.0,19.0,3.0,9.0,1.0,8.0,3.0,4.0,4.0,3.0,1.0,6.0,3.0,4.0,4.0,2.0,0.0,0.0,0.0,86.87,59.38,66.67,50.0,33.33,37.5,0.0,57.14,0.53917943135358,0.2408801884630116,6.0,30.0,0.6700914499999999,9.0,50.0,43.0,1.0461040200000002,182.0,17.83783783783784,41.55405405405405,58.98648648648648,0.0,2.4324324324324325,0.6081081081081081,0.4054054054054054,3.8513513513513513,0.6081081081081081,1.8243243243243243,0.2027027027027027,1.6216216216216215,0.6081081081081081,0.8108108108108107,0.8108108108108107,0.6081081081081081,0.2027027027027027,1.2162162162162162,0.6081081081081081,0.8108108108108107,0.8108108108108107,0.4054054054054054,0.0,0.0,0.0,86.87,59.38,66.67,50.0,33.33,37.5,0.0,57.14,0.109293127977077,0.0488270652289888,1.2162162162162162,6.081081081081081,0.1358293479729729,1.8243243243243243,10.135135135135137,8.716216216216216,0.2120481121621622,36.89189189189189,DM/CM,71,100,96,8,31,40,77,96,60,96,58,100,90,65,65,23,92,71,88,62,50,73,40,52,52,73,75,92,75,71,17,12,50,88,54,98,100,100,98,100,100,96,100,33,100,96,8,8,17,62,92,38,96,46,100,83,46,46,12,88,58,83,33,31,58,40,52,52,73,75,92,75,71,17,12,50,83,46,96,100,100,96,100,100,96,100,Danish 2nd Tier
Vejle,c165yjiny1qnmfdvefxvflnkc,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,Christian Sørensen,34.0,Defender,Denmark,Defender,111.0,173.0,271.0,2.0,15.0,450.0,8.0,13.0,24.0,15.0,2.0,1.0,1.0,1.0,3.0,3.0,14.0,0.0,3.0,0.0,7.0,1.0,1.0,1.0,0.0,0.0,85.49,53.33,33.33,33.33,0.0,53.57,25.0,25.0,0.1666892413918796,1.8200528891711063,1.0,11.0,0.30252931,6.0,35.0,49.0,1.6648851800000006,156.0,22.2,34.6,54.2,0.4,3.0,1.6,2.6,4.8,3.0,0.4,0.2,0.2,0.2,0.6,0.6,2.8,0.0,0.6,0.0,1.4,0.2,0.2,0.2,0.0,0.0,85.49,53.33,33.33,33.33,0.0,53.57,25.0,25.0,0.0333378482783759,0.3640105778342212,0.2,2.2,0.060505862,1.2,7.0,9.8,0.3329770360000001,31.2,LB/LCB,83,100,92,29,46,88,100,92,92,67,62,62,62,62,54,75,50,67,38,62,17,62,79,42,54,92,100,71,58,38,58,33,17,75,100,67,67,75,75,100,100,100,100,83,100,92,25,17,75,100,92,92,67,50,58,54,50,33,67,50,46,38,42,17,54,75,42,54,92,100,71,58,38,58,33,17,67,100,54,58,67,67,100,100,100,100,Danish 2nd Tier
Vejle,c165yjiny1qnmfdvefxvflnkc,8w7eh1ukicd4p0vp7kqqrzu38,A. Camara,Abdoulaye Camara,19.0,Attacker,Guinea,Striker,33.0,61.0,90.0,4.0,20.0,241.0,4.0,4.0,5.0,6.0,5.0,4.0,1.0,2.0,11.0,12.0,11.0,1.0,3.0,2.0,16.0,4.0,7.0,0.0,0.0,0.0,84.11,50.0,23.53,63.64,40.0,58.82,57.14,80.0,0.4666992235305109,0.6689130903128707,1.0,11.0,0.31260268,2.0,9.0,8.0,0.90694002,35.0,12.323651452282158,22.780082987551868,33.60995850622407,1.4937759336099583,7.468879668049793,1.4937759336099583,1.4937759336099583,1.867219917012448,2.240663900414938,1.867219917012448,1.4937759336099583,0.3734439834024896,0.7468879668049793,4.107883817427386,4.481327800829876,4.107883817427386,0.3734439834024896,1.120331950207469,0.7468879668049793,5.975103734439834,1.4937759336099583,2.6141078838174274,0.0,0.0,0.0,84.11,50.0,23.53,63.64,40.0,58.82,57.14,80.0,0.1742860170860829,0.2498015689965077,0.3734439834024896,4.107883817427386,0.1167395900414938,0.7468879668049793,3.3609958506224067,2.987551867219917,0.3386912937759336,13.070539419087138,RW,100,67,100,100,67,67,67,67,67,67,67,67,67,83,67,100,83,100,50,67,100,100,50,67,67,100,67,33,67,33,100,100,67,67,67,67,67,67,67,83,33,67,67,100,100,100,100,100,67,67,67,100,100,100,67,100,100,100,100,100,100,100,100,100,100,50,67,67,100,67,33,67,33,100,100,67,100,100,100,100,100,100,100,67,100,100,Danish 2nd Tier
Vejle,c165yjiny1qnmfdvefxvflnkc,9mjzy2s8qv0a5qw9pyhs112ol,L. Nielsen,Lasse Nielsen,38.0,Defender,Denmark,Defender,46.0,30.0,75.0,8.0,13.0,114.0,0.0,1.0,6.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,6.0,0.0,9.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,82.42,46.15,50.0,0.0,50.0,68.42,66.67,60.0,0.3046948284656735,0.307671407427912,0.0,1.0,0.0199707,0.0,8.0,9.0,0.4322789299999999,48.0,36.31578947368421,23.68421052631579,59.21052631578948,6.315789473684211,10.263157894736842,0.0,0.7894736842105263,4.736842105263158,1.5789473684210529,1.5789473684210529,1.5789473684210529,0.0,0.0,0.7894736842105263,0.7894736842105263,4.736842105263158,0.0,7.105263157894737,0.7894736842105263,3.1578947368421053,2.368421052631579,0.0,0.7894736842105263,0.0,0.0,82.42,46.15,50.0,0.0,50.0,68.42,66.67,60.0,0.2405485487886896,0.2428984795483516,0.0,0.7894736842105263,0.0157663421052631,0.0,6.315789473684211,7.105263157894737,0.3412728394736841,37.89473684210527,CB,22,25,19,46,31,8,82,29,67,39,51,31,33,46,46,11,38,88,57,46,50,28,92,42,51,47,71,92,28,78,83,89,39,58,81,32,38,36,22,44,44,50,28,75,81,81,94,100,8,86,92,92,86,100,31,33,81,78,42,38,100,92,89,97,28,100,42,51,47,71,92,28,78,83,89,39,100,94,32,64,58,22,92,83,97,86,Danish 2nd Tier
Vejle,c165yjiny1qnmfdvefxvflnkc,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,Gustav Marcussen,28.0,Midfielder,Denmark,Midfielder,12.0,27.0,37.0,1.0,5.0,133.0,1.0,2.0,0.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,74.0,0.0,33.33,33.33,66.67,31.25,20.0,50.0,0.2472724738144331,0.06436034073612,0.0,3.0,0.08220714,3.0,1.0,6.0,0.24414986,11.0,8.120300751879698,18.27067669172932,25.03759398496241,0.6766917293233082,3.3834586466165413,0.6766917293233082,1.3533834586466165,0.0,0.6766917293233082,2.0300751879699246,1.3533834586466165,0.6766917293233082,0.6766917293233082,2.0300751879699246,2.0300751879699246,0.0,0.0,0.0,1.3533834586466165,1.3533834586466165,0.6766917293233082,0.6766917293233082,0.0,0.0,0.0,74.0,0.0,33.33,33.33,66.67,31.25,20.0,50.0,0.1673272379195411,0.0435521102725624,0.0,2.0300751879699246,0.0556288917293233,2.0300751879699246,0.6766917293233082,4.060150375939849,0.1652141909774436,7.443609022556391,RM/RCM,29,14,14,43,14,29,50,14,21,50,57,29,57,36,36,14,43,21,86,21,29,43,50,57,57,14,14,71,50,100,14,43,29,57,29,21,14,14,36,29,36,14,29,43,71,43,71,43,29,100,14,43,71,86,57,100,57,57,14,43,21,86,43,29,57,50,57,57,14,14,71,50,100,14,43,29,86,29,21,43,43,100,29,86,57,29,Danish 2nd Tier
Vejle,c165yjiny1qnmfdvefxvflnkc,e9kq60f4sugjddbxnc0pqo60a,W. Faghir,Wahid Faghir,23.0,Attacker,Denmark,Striker,20.0,35.0,55.0,10.0,14.0,276.0,2.0,0.0,2.0,7.0,12.0,8.0,4.0,3.0,4.0,5.0,0.0,3.0,1.0,4.0,17.0,1.0,1.0,2.0,0.0,0.0,79.71,100.0,0.0,25.0,33.33,35.9,37.04,100.0,1.7730907055421077,0.6469070490060949,4.0,5.0,0.19732051,1.0,5.0,5.0,0.11810115,13.0,6.521739130434782,11.41304347826087,17.934782608695652,3.260869565217391,4.565217391304348,0.6521739130434783,0.0,0.6521739130434783,2.282608695652174,3.913043478260869,2.608695652173913,1.3043478260869563,0.9782608695652172,1.3043478260869563,1.6304347826086956,0.0,0.9782608695652172,0.3260869565217391,1.3043478260869563,5.5434782608695645,0.3260869565217391,0.3260869565217391,0.6521739130434783,0.0,0.0,79.71,100.0,0.0,25.0,33.33,35.9,37.04,100.0,0.578181751807209,0.210947950762857,1.3043478260869563,1.6304347826086956,0.0643436445652173,0.3260869565217391,1.6304347826086956,1.6304347826086956,0.0385112445652173,4.239130434782608,ST,67,48,54,74,43,28,37,56,87,72,72,70,76,33,39,11,91,63,67,59,37,28,96,52,50,70,89,37,28,44,33,48,83,81,93,74,50,56,33,67,57,33,35,78,56,67,78,44,26,37,67,96,85,78,81,81,37,44,11,96,63,70,81,44,33,100,52,50,70,89,37,28,44,33,48,83,89,96,89,59,74,37,63,56,41,44,Danish 2nd Tier
Vejle,c165yjiny1qnmfdvefxvflnkc,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,Mike Vestergård,28.0,Midfielder,Denmark,Midfielder,38.0,32.0,70.0,3.0,15.0,179.0,0.0,0.0,5.0,5.0,3.0,2.0,1.0,1.0,3.0,3.0,7.0,1.0,1.0,1.0,3.0,8.0,2.0,0.0,0.0,0.0,79.55,62.5,0.0,66.67,33.33,60.0,33.33,80.0,0.3497227912468179,0.2976634502804688,1.0,2.0,0.04770298,1.0,10.0,11.0,0.4190202299999999,41.0,19.106145251396647,16.089385474860336,35.19553072625698,1.5083798882681565,7.541899441340782,0.0,0.0,2.5139664804469275,2.5139664804469275,1.5083798882681565,1.005586592178771,0.5027932960893855,0.5027932960893855,1.5083798882681565,1.5083798882681565,3.519553072625698,0.5027932960893855,0.5027932960893855,0.5027932960893855,1.5083798882681565,4.022346368715084,1.005586592178771,0.0,0.0,0.0,79.55,62.5,0.0,66.67,33.33,60.0,33.33,80.0,0.1758382749285676,0.1496631872918558,0.5027932960893855,1.005586592178771,0.023984738547486,0.5027932960893855,5.027932960893855,5.5307262569832405,0.2106805625698323,20.614525139664803,DM/CM,17,8,12,56,50,4,29,38,85,60,79,44,56,54,54,62,92,19,62,42,85,73,40,52,52,21,83,29,83,71,62,42,90,67,71,54,23,25,33,29,27,50,21,46,17,29,79,88,4,29,54,100,83,100,62,75,71,71,96,100,33,75,71,100,83,40,52,52,21,83,29,83,71,62,42,90,96,96,75,25,33,50,58,71,92,46,Danish 2nd Tier
Vendsyssel,7gkglopz9cjsysn2u6sbhuvc5,3rxtektemoyt390x6pq1xreac,M. Holt,Malthe Holt Nielsen,20.0,Midfielder,Denmark,Midfielder,5.0,18.0,23.0,4.0,16.0,197.0,8.0,0.0,1.0,2.0,7.0,6.0,1.0,3.0,2.0,2.0,3.0,0.0,3.0,2.0,14.0,1.0,0.0,0.0,0.0,0.0,52.27,33.33,0.0,0.0,28.57,41.03,44.44,20.0,0.7696669475097457,0.189879154244198,1.0,3.0,0.1233906999999999,0.0,1.0,2.0,0.10669046,14.0,2.284263959390863,8.223350253807105,10.507614213197968,1.8274111675126905,7.309644670050761,3.654822335025381,0.0,0.4568527918781725,0.9137055837563453,3.197969543147208,2.741116751269036,0.4568527918781725,1.3705583756345177,0.9137055837563453,0.9137055837563453,1.3705583756345177,0.0,1.3705583756345177,0.9137055837563453,6.395939086294415,0.4568527918781725,0.0,0.0,0.0,0.0,52.27,33.33,0.0,0.0,28.57,41.03,44.44,20.0,0.3516244937861782,0.086746821735928,0.4568527918781725,1.3705583756345177,0.0563713857868019,0.0,0.4568527918781725,0.9137055837563453,0.0487418345177664,6.395939086294415,CM/AM,8,12,10,63,52,85,21,31,12,67,83,33,83,15,13,62,31,63,56,79,25,12,37,50,50,4,31,21,12,31,31,63,19,77,12,44,21,35,10,12,15,19,21,8,8,8,73,85,100,21,31,12,77,81,38,100,23,19,69,31,88,62,85,23,12,37,50,50,4,31,21,12,31,31,63,19,81,15,58,23,46,10,4,8,15,23,Danish 2nd Tier
Vendsyssel,7gkglopz9cjsysn2u6sbhuvc5,3ylz4gki78fg6jxbbzae0hgk4,B. Konteh,Bilal Konteh,19.0,Defender,Sweden,Defender,72.0,32.0,104.0,4.0,11.0,274.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,29.0,0.0,3.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,85.95,45.45,0.0,100.0,0.0,68.75,50.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.64963503649636,10.51094890510949,34.16058394160584,1.3138686131386863,3.613138686131387,0.3284671532846716,0.0,3.2846715328467155,0.0,0.0,0.0,0.0,0.0,0.3284671532846716,0.3284671532846716,9.525547445255476,0.0,0.9854014598540146,0.0,0.3284671532846716,0.9854014598540146,0.3284671532846716,0.0,0.0,0.0,85.95,45.45,0.0,100.0,0.0,68.75,50.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CB,39,32,28,25,18,31,40,51,19,10,10,31,33,46,46,75,38,29,21,14,50,65,43,42,51,75,62,40,96,21,86,35,39,8,21,32,15,15,22,8,8,7,7,39,19,28,25,22,44,40,72,19,10,10,31,33,56,56,97,38,31,21,14,56,75,43,42,51,75,62,40,96,21,86,35,39,8,21,32,15,15,22,8,8,7,7,Danish 2nd Tier
Vendsyssel,7gkglopz9cjsysn2u6sbhuvc5,5jhfvec5tqv3sjtzejmu4b47o,S. Michael,Stephen Fumen Michael,19.0,Midfielder,Nigeria,Midfielder,65.0,92.0,157.0,4.0,31.0,408.0,4.0,0.0,13.0,1.0,6.0,1.0,5.0,3.0,9.0,9.0,9.0,0.0,7.0,1.0,4.0,6.0,7.0,0.0,0.0,0.0,81.77,59.09,0.0,77.78,16.67,64.58,80.0,37.5,0.3977780110304299,0.0733125797714921,4.0,16.0,0.36723983,9.0,21.0,22.0,0.4533172999999999,89.0,14.338235294117649,20.294117647058822,34.63235294117647,0.8823529411764706,6.838235294117648,0.8823529411764706,0.0,2.867647058823529,0.2205882352941176,1.3235294117647058,0.2205882352941176,1.1029411764705883,0.6617647058823529,1.9852941176470589,1.9852941176470589,1.9852941176470589,0.0,1.5441176470588236,0.2205882352941176,0.8823529411764706,1.3235294117647058,1.5441176470588236,0.0,0.0,0.0,81.77,59.09,0.0,77.78,16.67,64.58,80.0,37.5,0.0877451494920066,0.0161718925966526,0.8823529411764706,3.5294117647058822,0.0810087860294117,1.9852941176470589,4.632352941176471,4.852941176470589,0.0999964632352941,19.63235294117647,DM/CM,62,58,58,73,96,58,29,79,19,81,58,85,90,98,96,77,42,79,62,62,71,100,40,52,52,33,71,29,92,54,88,100,17,75,21,90,96,92,98,69,73,67,58,25,38,25,54,83,46,29,67,12,75,58,79,92,88,88,54,42,75,62,54,67,100,40,52,52,33,71,29,92,54,88,100,17,75,12,88,83,83,100,42,54,50,38,Danish 2nd Tier
Vendsyssel,7gkglopz9cjsysn2u6sbhuvc5,6282fmbmx8lzirvh1ljkf33rp,A. Olsen,Ari Olsen,27.0,Defender,Faroe Islands,Defender,38.0,61.0,93.0,9.0,27.0,448.0,2.0,6.0,11.0,5.0,6.0,4.0,2.0,1.0,3.0,3.0,14.0,1.0,7.0,1.0,11.0,9.0,3.0,0.0,1.0,0.0,66.91,35.48,30.0,100.0,16.67,65.85,60.0,64.29,0.545880378667378,0.4544793665074601,1.0,12.0,0.45674906,5.0,13.0,20.0,0.9898944099999998,64.0,7.633928571428571,12.254464285714285,18.683035714285715,1.8080357142857144,5.424107142857142,0.4017857142857143,1.2053571428571428,2.2098214285714284,1.0044642857142856,1.2053571428571428,0.8035714285714286,0.4017857142857143,0.2008928571428571,0.6026785714285714,0.6026785714285714,2.8125,0.2008928571428571,1.40625,0.2008928571428571,2.2098214285714284,1.8080357142857144,0.6026785714285714,0.0,0.2008928571428571,0.0,66.91,35.48,30.0,100.0,16.67,65.85,60.0,64.29,0.1096634689287143,0.0913016584501594,0.2008928571428571,2.4107142857142856,0.0917576236607142,1.0044642857142856,2.611607142857143,4.017857142857142,0.1988627162946428,12.857142857142858,RB/RCB,62,62,62,77,88,42,100,69,81,100,92,92,88,62,62,85,96,88,88,92,100,85,42,88,54,15,46,77,92,85,100,65,31,92,85,73,81,92,73,77,85,92,69,8,15,8,69,69,31,96,54,54,81,81,88,85,54,46,38,92,69,85,62,85,77,42,85,54,15,46,77,92,85,100,65,31,77,62,69,69,85,54,62,62,77,54,Danish 2nd Tier
Vendsyssel,7gkglopz9cjsysn2u6sbhuvc5,6miatayfy07pf4og7qc7c7pqs,A. Vendelbo,Adam Vendelbo,23.0,Attacker,Denmark,Striker,23.0,77.0,91.0,6.0,24.0,392.0,12.0,9.0,2.0,16.0,5.0,4.0,1.0,1.0,7.0,9.0,9.0,1.0,3.0,2.0,19.0,5.0,0.0,1.0,0.0,0.0,73.98,18.18,24.32,0.0,40.0,50.0,66.67,83.33,0.4419349283097714,1.6256821087311502,3.0,11.0,0.34863752,5.0,4.0,12.0,1.3710955399999998,32.0,5.280612244897959,17.67857142857143,20.892857142857142,1.3775510204081634,5.510204081632653,2.7551020408163267,2.066326530612245,0.4591836734693878,3.673469387755103,1.1479591836734695,0.9183673469387756,0.2295918367346939,0.2295918367346939,1.6071428571428572,2.066326530612245,2.066326530612245,0.2295918367346939,0.6887755102040817,0.4591836734693878,4.362244897959184,1.1479591836734695,0.0,0.2295918367346939,0.0,0.0,73.98,18.18,24.32,0.0,40.0,50.0,66.67,83.33,0.1014646519078556,0.3732433412903151,0.6887755102040817,2.525510204081633,0.0800443285714285,1.1479591836734695,0.9183673469387756,2.7551020408163267,0.3147923433673469,7.346938775510205,LW,71,86,79,100,86,71,100,43,100,43,43,50,43,64,71,100,57,100,36,57,100,29,86,57,50,43,29,57,29,57,86,93,71,43,100,57,57,57,71,71,86,100,86,43,57,43,100,71,71,100,43,100,43,43,43,29,14,29,100,43,71,29,43,100,29,86,57,50,43,29,57,29,57,86,93,71,43,100,29,29,29,43,57,71,100,43,Danish 2nd Tier
