Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate cross_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total duels won_Total,total mins played,total touches in opposition box_Total,total was fouled_Total,total won tackle_Total,total aerial won_Total,total effective clearance_Total,total interception_Total,total big chances saved_Total,total contest_Total,total dribbles attempted_Total,total goals_Total,total ontarget attempt_Total,total won contest_Total,total assists_Total,total direct setpiece goals_Total,total direct corner goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate cross_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total duels won_p90,total touches in opposition box_p90,total was fouled_p90,total won tackle_p90,total aerial won_p90,total effective clearance_p90,total interception_p90,total big chances saved_p90,total contest_p90,total dribbles attempted_p90,total goals_p90,total ontarget attempt_p90,total won contest_p90,total assists_p90,total direct setpiece goals_p90,total direct corner goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate cross_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total duels won_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won tackle_TotalPR,total aerial won_TotalPR,total effective clearance_TotalPR,total interception_TotalPR,total big chances saved_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total goals_TotalPR,total ontarget attempt_TotalPR,total won contest_TotalPR,total assists_TotalPR,total direct setpiece goals_TotalPR,total direct corner goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate cross_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total duels won_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won tackle_p90PR,total aerial won_p90PR,total effective clearance_p90PR,total interception_p90PR,total big chances saved_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total goals_p90PR,total ontarget attempt_p90PR,total won contest_p90PR,total assists_p90PR,total direct setpiece goals_p90PR,total direct corner goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Sønderjyske,aljua8crr0vkwit0j3m59jw9j,5t2a8rmxvvps3k6hw7zdpm68k,I. Seydi,Ismaïl Seydi,25,Attacker,France,Striker,3.0,1.0,21.0,0.0,23.0,3.0,4.0,3.0,1.0,1.0,9.0,176.0,13.0,2.0,2.0,1.0,0.0,0.0,0.0,6.0,8.0,0.0,1.0,3.0,0.0,0.0,0.0,82.14,0.0,100.0,50.0,25.0,45.0,33.33,66.67,0.724922746755039,0.2913659033565086,1.0,4.0,0.18015146,1.0,0.0,1.0,0.3630078499999999,11.0,1.5340909090909092,0.5113636363636364,10.738636363636363,0.0,11.761363636363637,1.5340909090909092,2.0454545454545454,1.5340909090909092,0.5113636363636364,0.5113636363636364,4.602272727272728,6.647727272727273,1.0227272727272727,1.0227272727272727,0.5113636363636364,0.0,0.0,0.0,3.0681818181818183,4.090909090909091,0.0,0.5113636363636364,1.5340909090909092,0.0,0.0,0.0,82.14,0.0,100.0,50.0,25.0,45.0,33.33,66.67,0.3706991318633722,0.14899392785276,0.5113636363636364,2.0454545454545454,0.0921229056818181,0.5113636363636364,0.0,0.5113636363636364,0.1856290142045454,5.625,RW,25,62,50,38,50,62,75,62,88,88,50,50,38,38,75,38,62,62,50,50,50,50,62,50,62,62,50,38,100,100,25,50,88,75,100,75,75,50,50,50,38,25,100,75,25,75,75,38,50,50,75,50,100,100,75,75,25,50,75,38,62,62,75,75,50,50,75,50,62,62,50,38,100,100,25,50,88,75,100,100,75,25,25,50,38,25,100,100,Danish Superliga
Sønderjyske,aljua8crr0vkwit0j3m59jw9j,5x8064b3yr7txk0czddfjtffu,S. Emini,Sefer Emini,26,Midfielder,North Macedonia,Midfielder,57.0,3.0,78.0,13.0,132.0,5.0,4.0,0.0,4.0,0.0,12.0,421.0,2.0,1.0,6.0,0.0,4.0,6.0,0.0,5.0,5.0,0.0,1.0,2.0,1.0,0.0,0.0,70.59,33.33,25.0,40.0,25.0,52.17,0.0,66.67,0.1860210955166037,0.5142823214278582,4.0,5.0,0.10027108,1.0,20.0,22.0,1.23196004,80.0,12.185273159144892,0.6413301662707838,16.674584323040378,2.7790973871733966,28.21852731591449,1.0688836104513064,0.8551068883610451,0.0,0.8551068883610451,0.0,2.565320665083135,0.4275534441805225,0.2137767220902612,1.2826603325415675,0.0,0.8551068883610451,1.2826603325415675,0.0,1.0688836104513064,1.0688836104513064,0.0,0.2137767220902612,0.4275534441805225,0.2137767220902612,0.0,0.0,70.59,33.33,25.0,40.0,25.0,52.17,0.0,66.67,0.0397669800391789,0.1099415889038176,0.8551068883610451,1.0688836104513064,0.0214356228028503,0.2137767220902612,4.275534441805226,4.703087885985748,0.2633643790973871,17.102137767220903,DM/CM,53,93,80,97,70,100,75,27,95,27,43,45,18,75,12,40,70,48,83,82,43,60,77,88,52,52,3,35,78,53,57,63,13,68,63,100,97,63,57,35,87,88,100,78,17,87,60,87,23,73,53,27,77,27,10,33,10,53,12,20,50,48,63,63,43,53,63,77,52,52,3,35,78,53,57,63,13,68,43,87,90,47,40,28,80,73,97,50,Danish Superliga
Sønderjyske,aljua8crr0vkwit0j3m59jw9j,637840asun7f3wo16c5zkhi50,M. Cherif,Mohamed Cherif,20,Midfielder,Guinea,Midfielder,44.0,0.0,50.0,7.0,94.0,4.0,9.0,8.0,1.0,1.0,33.0,421.0,14.0,7.0,3.0,9.0,5.0,2.0,0.0,12.0,14.0,2.0,4.0,7.0,0.0,0.0,0.0,77.69,58.33,0.0,58.33,44.44,46.48,45.0,30.0,0.7819973954081526,0.200653724108036,2.0,3.0,0.06317351,1.0,8.0,10.0,0.15500472,35.0,9.406175771971496,0.0,10.688836104513063,1.4964370546318289,20.09501187648456,0.8551068883610451,1.9239904988123515,1.7102137767220902,0.2137767220902612,0.2137767220902612,7.054631828978622,2.9928741092636577,1.4964370546318289,0.6413301662707838,1.9239904988123515,1.0688836104513064,0.4275534441805225,0.0,2.565320665083135,2.9928741092636577,0.4275534441805225,0.8551068883610451,1.4964370546318289,0.0,0.0,0.0,77.69,58.33,0.0,58.33,44.44,46.48,45.0,30.0,0.1671728398734768,0.0428950954150195,0.4275534441805225,0.6413301662707838,0.0135050258907363,0.2137767220902612,1.7102137767220902,2.137767220902613,0.0331364009501187,7.482185273159144,DM/CM,38,37,48,77,37,90,100,100,43,67,100,98,88,40,97,48,28,48,93,93,98,100,97,38,52,52,27,73,37,80,70,40,53,10,97,70,78,47,43,35,47,60,40,37,7,37,17,47,7,50,93,93,33,57,80,90,60,17,90,33,10,48,87,90,93,90,90,38,52,52,27,73,37,80,70,40,53,10,87,43,63,27,23,28,20,33,10,3,Danish Superliga
Sønderjyske,aljua8crr0vkwit0j3m59jw9j,6rd849oap6uh93wdwjk8590q1,M. Soulas,Maxime Soulas,27,Defender,France,Defender,111.0,1.0,66.0,11.0,176.0,6.0,2.0,1.0,1.0,0.0,28.0,450.0,11.0,3.0,7.0,9.0,30.0,8.0,0.0,5.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,87.56,68.75,50.0,20.0,50.0,51.85,52.94,46.67,0.1327703159408194,0.6352170723434861,0.0,5.0,0.09826928,3.0,11.0,13.0,0.5773544200000003,104.0,22.2,0.2,13.2,2.2,35.2,1.2,0.4,0.2,0.2,0.0,5.6,2.2,0.6,1.4,1.8,6.0,1.6,0.0,1.0,1.0,0.0,0.2,0.2,0.2,0.0,0.0,87.56,68.75,50.0,20.0,50.0,51.85,52.94,46.67,0.0265540631881638,0.1270434144686972,0.0,1.0,0.019653856,0.6,2.2,2.6,0.115470884,20.8,CB,47,85,53,66,47,99,53,38,81,37,99,84,62,100,69,76,90,46,99,97,41,71,72,94,51,51,41,97,94,56,82,26,53,32,41,97,41,62,62,75,57,57,88,47,32,76,24,41,18,88,37,29,72,37,85,66,43,85,62,62,76,46,90,90,41,62,60,93,51,51,41,97,94,56,82,26,53,32,35,91,41,51,53,62,44,44,62,35,Danish Superliga
Sønderjyske,aljua8crr0vkwit0j3m59jw9j,7sbdudf1vycn8hinw0giakpyi,E. Duru,Ebube Duru,27,Defender,Nigeria,Defender,49.0,0.0,57.0,11.0,106.0,3.0,3.0,3.0,0.0,0.0,29.0,438.0,10.0,3.0,8.0,10.0,14.0,3.0,0.0,8.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,71.62,34.38,0.0,75.0,0.0,55.77,58.82,80.0,0.2970579202001051,0.2268325051226044,0.0,6.0,0.2128774,2.0,11.0,17.0,0.3887151300000001,44.0,10.068493150684931,0.0,11.712328767123289,2.26027397260274,21.780821917808225,0.6164383561643836,0.6164383561643836,0.6164383561643836,0.0,0.0,5.958904109589041,2.054794520547945,0.6164383561643836,1.6438356164383563,2.054794520547945,2.876712328767124,0.6164383561643836,0.0,1.6438356164383563,1.6438356164383563,0.0,0.0,1.2328767123287672,0.0,0.0,0.0,71.62,34.38,0.0,75.0,0.0,55.77,58.82,80.0,0.0610392986712544,0.0466094188608091,0.0,1.2328767123287672,0.0437419315068493,0.4109589041095891,2.26027397260274,3.493150684931507,0.0798729719178082,9.04109589041096,LB/LCB,47,27,60,90,40,77,70,83,27,33,87,87,43,77,100,87,53,47,90,83,47,33,97,37,53,53,20,53,27,73,33,67,87,77,73,67,27,77,87,60,67,70,47,53,27,27,33,60,20,73,53,73,27,33,80,67,27,60,93,47,27,47,87,87,47,33,93,37,53,53,20,53,27,73,33,67,87,77,60,47,27,53,73,53,60,53,27,20,Danish Superliga
Sønderjyske,aljua8crr0vkwit0j3m59jw9j,9ki0zmbky1zluxnz63008ozmy,M. Hoppe,Matthew Hoppe,25,Attacker,USA,Striker,22.0,0.0,22.0,4.0,44.0,2.0,4.0,4.0,0.0,1.0,8.0,278.0,6.0,3.0,0.0,3.0,2.0,0.0,0.0,6.0,8.0,0.0,2.0,2.0,0.0,0.0,0.0,81.48,100.0,0.0,33.33,50.0,27.59,60.0,0.0,0.3202510206538414,0.1507586845019008,0.0,7.0,0.19898275,3.0,3.0,2.0,0.1676411,15.0,7.122302158273381,0.0,7.122302158273381,1.2949640287769784,14.244604316546765,0.6474820143884892,1.2949640287769784,1.2949640287769784,0.0,0.3237410071942446,2.5899280575539567,1.9424460431654675,0.9712230215827338,0.0,0.9712230215827338,0.6474820143884892,0.0,0.0,1.9424460431654675,2.5899280575539567,0.0,0.6474820143884892,0.6474820143884892,0.0,0.0,0.0,81.48,100.0,0.0,33.33,50.0,27.59,60.0,0.0,0.1036783879814594,0.0488067683639247,0.0,2.2661870503597124,0.0644188758992805,0.9712230215827338,0.9712230215827338,0.6474820143884892,0.054272298561151,4.856115107913669,ST,96,43,64,95,75,46,46,61,23,52,34,21,61,20,46,50,32,52,68,82,23,54,62,43,48,50,89,89,43,50,71,7,86,20,39,50,23,89,82,91,73,38,71,71,93,43,32,93,61,36,14,43,23,39,18,11,36,20,36,36,32,52,54,64,23,43,39,43,48,50,89,89,43,50,71,7,86,20,21,29,23,93,75,82,61,21,75,68,Danish Superliga
Sønderjyske,aljua8crr0vkwit0j3m59jw9j,aa0mhubrs6jsmf19f5sost79w,D. Frimpong,David Frimpong,19,Attacker,Ghana,Striker,8.0,1.0,18.0,1.0,25.0,2.0,4.0,4.0,0.0,0.0,14.0,233.0,11.0,0.0,3.0,5.0,3.0,2.0,0.0,6.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,64.1,33.33,33.33,33.33,0.0,40.0,50.0,42.86,0.3105923391046959,0.111025468335407,0.0,3.0,0.08059468,2.0,3.0,4.0,0.08897189,12.0,3.0901287553648067,0.3862660944206008,6.952789699570815,0.3862660944206008,9.656652360515022,0.7725321888412017,1.5450643776824031,1.5450643776824031,0.0,0.0,5.407725321888412,4.24892703862661,0.0,1.1587982832618025,1.931330472103004,1.1587982832618025,0.7725321888412017,0.0,2.317596566523605,3.0901287553648067,0.0,0.0,0.7725321888412017,0.0,0.0,0.0,64.1,33.33,33.33,33.33,0.0,40.0,50.0,42.86,0.1199712897829297,0.0428853740351357,0.0,1.1587982832618025,0.0311309922746781,0.7725321888412017,1.1587982832618025,1.5450643776824031,0.0343668244635193,4.63519313304721,ST,34,89,50,61,32,46,46,61,23,16,73,66,5,86,68,70,93,52,68,82,23,16,62,43,48,50,18,46,89,50,16,52,70,43,36,39,23,66,43,73,73,62,61,61,25,86,29,54,18,43,36,50,23,16,68,61,5,82,61,64,93,52,68,79,23,16,57,43,48,50,18,46,89,50,16,52,70,43,29,25,23,57,43,75,75,64,57,57,Danish Superliga
Sønderjyske,aljua8crr0vkwit0j3m59jw9j,bel4b2exo7azkydmtbk6qc1sk,B. Tambedou,Bubacarr Tambedou,24,Attacker,Gambia,Striker,10.0,0.0,9.0,0.0,19.0,1.0,5.0,3.0,2.0,0.0,6.0,133.0,8.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,76.0,0.0,0.0,100.0,60.0,50.0,25.0,100.0,0.3464811344757122,0.0743548754336745,4.0,3.0,0.172697,0.0,1.0,2.0,0.0519257099999999,5.0,6.7669172932330826,0.0,6.090225563909774,0.0,12.857142857142856,0.6766917293233082,3.3834586466165413,2.0300751879699246,1.3533834586466165,0.0,4.060150375939849,5.413533834586466,2.0300751879699246,0.6766917293233082,0.6766917293233082,1.3533834586466165,0.0,0.0,0.6766917293233082,1.3533834586466165,0.6766917293233082,2.0300751879699246,0.6766917293233082,0.0,0.0,0.0,76.0,0.0,0.0,100.0,60.0,50.0,25.0,100.0,0.2344609180662714,0.0503153292408323,2.706766917293233,2.0300751879699246,0.1168626315789473,0.0,0.6766917293233082,1.3533834586466165,0.0351376984962405,3.3834586466165413,ST,61,43,11,21,21,25,61,46,77,16,16,43,61,48,27,50,32,52,18,29,68,71,30,43,48,50,64,21,43,93,86,80,29,84,43,18,93,66,79,23,34,38,36,16,89,43,14,21,50,39,89,71,93,16,39,75,89,61,32,79,32,52,29,46,89,89,46,43,48,50,64,21,43,93,86,80,29,84,54,32,96,86,93,23,43,54,61,21,Danish Superliga
Sønderjyske,aljua8crr0vkwit0j3m59jw9j,bocqh11yx20xyy11g8ej6z7x1,A. Munksgaard,Alexander Munksgaard,28,Defender,Denmark,Defender,7.0,0.0,11.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,4.0,90.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.82,0.0,0.0,0.0,0.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,11.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.82,0.0,0.0,0.0,0.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB/RCB,8,19,8,12,8,8,15,23,31,35,15,27,31,8,54,8,31,50,15,12,54,42,15,50,54,54,31,12,19,15,42,69,15,8,15,15,35,12,12,15,8,8,8,8,8,19,15,12,8,8,15,23,31,35,46,35,69,8,92,15,85,50,15,12,54,42,15,50,54,54,31,12,19,15,42,69,15,8,15,15,35,12,12,15,8,8,8,8,Danish Superliga
Sønderjyske,aljua8crr0vkwit0j3m59jw9j,czpstoiy12awqpasz573ckp91,D. Grétarsson,Daníel Grétarsson,30,Defender,Iceland,Defender,71.0,1.0,50.0,11.0,120.0,1.0,5.0,3.0,2.0,3.0,21.0,262.0,7.0,4.0,8.0,3.0,11.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,73.62,33.33,50.0,100.0,20.0,56.76,30.0,61.54,0.4733667838049842,0.1047254999378047,2.0,5.0,0.33824145,2.0,20.0,20.0,0.3968877199999999,63.0,24.38931297709924,0.3435114503816794,17.17557251908397,3.7786259541984735,41.221374045801525,0.3435114503816794,1.717557251908397,1.0305343511450382,0.6870229007633588,1.0305343511450382,7.213740458015267,2.404580152671756,1.3740458015267176,2.748091603053436,1.0305343511450382,3.7786259541984735,0.6870229007633588,0.0,0.3435114503816794,0.3435114503816794,0.0,0.3435114503816794,0.3435114503816794,0.0,0.0,0.0,73.62,33.33,50.0,100.0,20.0,56.76,30.0,61.54,0.162606910467361,0.0359744083755817,0.6870229007633588,1.717557251908397,0.1161898110687023,0.6870229007633588,6.870229007633588,6.870229007633588,0.1363354763358778,21.6412213740458,LB/LCB,60,60,33,90,53,47,93,83,93,100,80,63,60,77,60,70,30,47,40,37,47,80,57,37,53,53,33,47,100,90,70,73,40,53,93,47,97,60,100,60,93,87,60,80,73,60,67,93,60,40,100,100,93,100,93,87,67,93,53,80,40,47,40,40,47,87,53,37,53,53,33,47,100,90,70,73,40,53,100,40,93,80,100,60,87,87,60,80,Danish Superliga
Sønderjyske,aljua8crr0vkwit0j3m59jw9j,d88feog3dgv09oxbzn15xqesq,T. Klysner,Tobias Klysner,25,Defender,Denmark,Defender,11.0,1.0,12.0,1.0,22.0,1.0,0.0,0.0,0.0,0.0,3.0,98.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.48,50.0,33.33,0.0,0.0,30.0,0.0,100.0,0.0,0.042877900641371,0.0,0.0,0.0,0.0,2.0,1.0,0.07526894,7.0,10.102040816326532,0.9183673469387756,11.020408163265309,0.9183673469387756,20.204081632653065,0.9183673469387756,0.0,0.0,0.0,0.0,2.7551020408163267,0.0,0.9183673469387756,1.8367346938775515,0.0,1.8367346938775515,1.8367346938775515,0.0,0.0,0.9183673469387756,0.0,0.0,0.0,0.0,0.0,0.0,81.48,50.0,33.33,0.0,0.0,30.0,0.0,100.0,0.0,0.0393776638543203,0.0,0.0,0.0,0.0,1.8367346938775515,0.9183673469387756,0.0691245367346938,6.428571428571429,RB/RCB,15,50,15,27,15,38,15,23,31,35,8,12,31,38,8,19,31,50,15,23,54,42,15,50,54,54,15,88,85,15,42,8,15,92,15,31,35,12,12,15,15,15,23,15,23,92,23,54,15,85,15,23,31,35,15,12,62,85,8,31,77,50,15,46,54,42,15,50,54,54,15,88,85,15,42,8,15,92,15,54,35,12,12,15,31,15,23,15,Danish Superliga
Sønderjyske,aljua8crr0vkwit0j3m59jw9j,dd53d1radlkv7y24724vkol49,B. Bjarnason,Brynjar Ingi Bjarnason,26,Defender,Iceland,Defender,40.0,0.0,14.0,5.0,54.0,0.0,0.0,0.0,0.0,0.0,7.0,164.0,0.0,0.0,2.0,3.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,29.41,0.0,0.0,0.0,70.0,60.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.951219512195124,0.0,7.682926829268292,2.7439024390243905,29.634146341463413,0.0,0.0,0.0,0.0,0.0,3.841463414634146,0.0,0.0,1.0975609756097562,1.6463414634146345,6.036585365853659,1.0975609756097562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,29.41,0.0,0.0,0.0,70.0,60.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CB,18,38,6,31,9,16,13,13,35,37,18,7,6,32,31,35,28,46,21,21,41,31,28,46,51,51,3,21,38,28,31,97,62,38,12,18,41,9,9,22,9,7,7,7,29,38,9,53,9,16,13,13,35,37,47,7,6,65,56,65,44,46,21,21,41,31,28,46,51,51,3,21,38,28,31,97,62,38,12,18,41,9,9,22,9,7,7,7,Danish Superliga
Sønderjyske,aljua8crr0vkwit0j3m59jw9j,m9wipuvmznt3r8yie8en7i1g,G. Wagner,Gustav Wagner,21,Defender,Denmark,Defender,28.0,0.0,24.0,6.0,52.0,0.0,0.0,0.0,0.0,0.0,1.0,118.0,0.0,0.0,0.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.87,46.15,0.0,0.0,0.0,25.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.35593220338983,0.0,18.30508474576272,4.576271186440678,39.66101694915254,0.0,0.0,0.0,0.0,0.0,0.7627118644067796,0.0,0.0,0.0,0.7627118644067796,4.576271186440678,2.288135593220339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.87,46.15,0.0,0.0,0.0,25.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CB,12,38,10,38,6,16,13,13,35,37,3,7,6,9,12,21,46,46,21,21,41,31,28,46,51,51,24,41,38,28,31,3,15,9,12,18,41,9,9,22,9,7,7,7,26,38,41,88,24,16,13,13,35,37,3,7,6,9,24,44,97,46,21,21,41,31,28,46,51,51,24,41,38,28,31,3,15,9,12,18,41,9,9,22,9,7,7,7,Danish Superliga
Viborg,cftj6g399tknheudaxsdpfdgb,1gvxmoo1twyf8isqq9ekrj6ga,B. Brahimi,Bilal Brahimi,26,Midfielder,France,Midfielder,19.0,0.0,22.0,6.0,41.0,0.0,4.0,2.0,2.0,1.0,9.0,156.0,5.0,4.0,2.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,85.71,0.0,0.0,0.0,56.25,60.0,100.0,0.524395492995533,0.0,1.0,2.0,0.0646459799999999,2.0,5.0,7.0,0.08477451,12.0,10.961538461538462,0.0,12.692307692307692,3.461538461538461,23.65384615384616,0.0,2.3076923076923075,1.1538461538461535,1.1538461538461535,0.5769230769230769,5.1923076923076925,2.8846153846153846,2.3076923076923075,1.1538461538461535,1.7307692307692306,2.8846153846153846,0.5769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,85.71,0.0,0.0,0.0,56.25,60.0,100.0,0.3025358613435767,0.0,0.5769230769230769,1.1538461538461535,0.0372957576923076,1.1538461538461535,2.8846153846153846,4.038461538461538,0.0489083711538461,6.9230769230769225,RM/RCM,25,12,12,50,12,12,25,31,25,25,19,25,56,25,81,88,25,56,12,12,44,19,12,38,56,56,62,100,12,12,19,56,75,94,25,12,19,12,12,25,25,25,12,12,75,12,12,100,25,12,50,38,50,25,38,25,75,38,75,88,62,56,12,12,44,19,12,38,56,56,62,100,12,12,19,56,75,94,88,12,25,12,25,50,62,50,12,12,Danish Superliga
Viborg,cftj6g399tknheudaxsdpfdgb,5f3wfx327z9hef9k9l37c90wl,J. Grønning,Jeppe Grønning,35,Midfielder,Denmark,Midfielder,99.0,0.0,95.0,6.0,194.0,1.0,1.0,0.0,1.0,0.0,28.0,450.0,1.0,11.0,6.0,5.0,15.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,86.61,31.58,0.0,0.0,100.0,44.44,62.5,46.15,0.0640050189636669,0.0081298355993734,1.0,6.0,0.12077624,2.0,17.0,22.0,0.4321847900000002,127.0,19.8,0.0,19.0,1.2,38.8,0.2,0.2,0.0,0.2,0.0,5.6,0.2,2.2,1.2,1.0,3.0,2.6,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,86.61,31.58,0.0,0.0,100.0,44.44,62.5,46.15,0.0128010037927333,0.0016259671198746,0.2,1.2,0.024155248,0.4,3.4,4.4,0.086436958,25.4,DM/CM,87,37,83,67,83,27,27,27,43,27,93,25,97,75,87,95,98,48,12,10,43,60,23,38,52,52,67,30,37,23,95,30,73,27,17,23,60,77,67,60,83,88,80,90,63,37,67,40,57,20,17,27,30,27,63,18,80,48,73,85,85,48,12,10,43,48,23,38,52,52,67,30,37,23,95,30,73,27,17,23,55,58,57,38,63,70,67,80,Danish Superliga
Viborg,cftj6g399tknheudaxsdpfdgb,6d8194j12jdzgqk5uwcemecr8,C. Nouck,Charly Nouck,22,Attacker,Denmark,Striker,7.0,3.0,44.0,1.0,48.0,9.0,14.0,11.0,3.0,4.0,22.0,387.0,26.0,6.0,2.0,0.0,0.0,1.0,0.0,25.0,25.0,1.0,2.0,10.0,0.0,0.0,0.0,69.57,33.33,23.08,40.0,14.29,34.92,0.0,33.33,1.8612425426268069,0.6581277541599646,8.0,8.0,0.30704528,3.0,5.0,6.0,0.19277405,24.0,1.627906976744186,0.6976744186046512,10.232558139534884,0.2325581395348837,11.16279069767442,2.0930232558139537,3.255813953488372,2.558139534883721,0.6976744186046512,0.9302325581395348,5.116279069767442,6.046511627906977,1.3953488372093024,0.4651162790697674,0.0,0.0,0.2325581395348837,0.0,5.813953488372094,5.813953488372094,0.2325581395348837,0.4651162790697674,2.3255813953488373,0.0,0.0,0.0,69.57,33.33,23.08,40.0,14.29,34.92,0.0,33.33,0.4328471029364667,0.1530529660837127,1.8604651162790693,1.8604651162790693,0.0714058790697674,0.6976744186046512,1.162790697674419,1.3953488372093024,0.0448311744186046,5.5813953488372094,LW,29,57,43,43,29,100,100,86,71,50,71,57,71,57,21,21,64,57,86,86,64,43,93,36,57,57,43,79,57,36,43,43,21,14,100,86,100,57,57,57,64,57,14,57,14,57,14,29,14,86,71,86,57,29,71,29,57,43,21,21,57,57,86,71,57,43,71,36,57,57,43,79,57,36,43,43,21,14,86,71,100,14,57,57,57,29,14,29,Danish Superliga
