Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total duels won_Total,total effective clearance_Total,total interception_Total,total mins played,total touches in opposition box_Total,total was fouled_Total,total won tackle_Total,total assists_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total goals_Total,total ontarget attempt_Total,total accurate cross_Total,total attempts obox_Total,total won contest_Total,total big chances saved_Total,total direct corner goals_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total duels won_p90,total effective clearance_p90,total interception_p90,total touches in opposition box_p90,total was fouled_p90,total won tackle_p90,total assists_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total goals_p90,total ontarget attempt_p90,total accurate cross_p90,total attempts obox_p90,total won contest_p90,total big chances saved_p90,total direct corner goals_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total interception_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won tackle_TotalPR,total assists_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total goals_TotalPR,total ontarget attempt_TotalPR,total accurate cross_TotalPR,total attempts obox_TotalPR,total won contest_TotalPR,total big chances saved_TotalPR,total direct corner goals_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total duels won_p90PR,total effective clearance_p90PR,total interception_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won tackle_p90PR,total assists_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total goals_p90PR,total ontarget attempt_p90PR,total accurate cross_p90PR,total attempts obox_p90PR,total won contest_p90PR,total big chances saved_p90PR,total direct corner goals_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Heerenveen,4vd2t5schmvvufrfib7f2vjdf,aqnr6l3f02hx0soadunxbjcpg,J. Trenskow,Jacob Trenskow,25,Attacker,Denmark,Striker,26.0,56.0,5.0,81.0,1.0,8.0,2.0,5.0,263.0,20.0,2.0,1.0,1.0,7.0,9.0,5.0,3.0,5.0,5.0,1.0,4.0,1.0,4.0,3.0,0.0,0.0,0.0,85.26,62.5,11.11,60.0,44.44,40.0,50.0,50.0,0.7557550846175557,0.6358824765732674,4.0,16.0,0.6280823299999999,11.0,6.0,13.0,0.2951148299999999,27.0,8.897338403041825,19.16349809885932,1.711026615969582,27.718631178707227,0.3422053231939164,2.737642585551331,0.6844106463878328,1.711026615969582,6.844106463878328,0.6844106463878328,0.3422053231939164,0.3422053231939164,2.3954372623574147,3.0798479087452475,1.711026615969582,1.0266159695817492,1.711026615969582,1.711026615969582,0.3422053231939164,1.3688212927756656,0.3422053231939164,1.3688212927756656,1.0266159695817492,0.0,0.0,0.0,85.26,62.5,11.11,60.0,44.44,40.0,50.0,50.0,0.2586234129869962,0.2176023684091029,1.3688212927756656,5.475285171102662,0.214933116730038,3.76425855513308,2.0532319391634983,4.448669201520913,0.1009898657794676,9.23954372623574,RW,92,85,96,92,42,31,73,100,92,42,46,88,92,85,81,85,46,46,88,100,38,85,54,54,54,54,62,77,31,69,77,38,69,58,85,77,88,85,100,100,69,100,62,85,92,62,85,77,23,23,69,92,85,23,31,85,85,69,46,77,23,23,77,85,23,69,46,54,54,54,62,77,31,69,77,38,69,58,62,77,69,85,85,100,69,85,46,62,Eredivisie
Heerenveen,4vd2t5schmvvufrfib7f2vjdf,ar7llmzju08n8yrqu8xm1thck,O. Braude,Oliver Braude,22,Defender,Norway,Defender,40.0,39.0,9.0,79.0,2.0,8.0,6.0,0.0,152.0,8.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.96,42.86,0.0,0.0,0.0,42.11,40.0,40.0,0.0,0.2990269126898777,0.0,5.0,0.12006157,3.0,7.0,9.0,0.1965483,39.0,23.68421052631579,23.09210526315789,5.328947368421052,46.776315789473685,1.1842105263157894,4.7368421052631575,3.5526315789473686,0.0,4.7368421052631575,0.5921052631578947,1.1842105263157894,0.0,2.3684210526315788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.96,42.86,0.0,0.0,0.0,42.11,40.0,40.0,0.0,0.1770554088295328,0.0,2.960526315789474,0.0710890875,1.7763157894736843,4.144736842105263,5.328947368421052,0.1163772828947368,23.09210526315789,RB/RCB,65,69,92,54,42,35,54,19,81,35,27,42,92,15,19,31,19,19,54,38,27,31,38,54,54,54,31,65,27,38,38,23,46,23,23,85,50,85,85,81,77,77,54,62,77,77,92,85,62,69,62,19,92,38,38,42,92,15,19,31,19,19,54,38,27,31,38,54,54,54,31,65,27,38,38,23,46,23,23,92,50,85,85,85,92,92,69,85,Eredivisie
Heerenveen,4vd2t5schmvvufrfib7f2vjdf,c9shc6t28oroqthopifjvg9ux,D. Vente,Dylan Vente,27,Attacker,Suriname,Striker,13.0,28.0,0.0,41.0,9.0,13.0,6.0,0.0,270.0,9.0,4.0,0.0,0.0,2.0,6.0,3.0,1.0,1.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,69.49,0.0,0.0,0.0,50.0,50.0,60.0,0.0,0.5779540930991295,0.1542417945493935,0.0,3.0,0.15125383,1.0,0.0,0.0,0.0265181999999999,9.0,4.333333333333333,9.333333333333334,0.0,13.666666666666666,3.0,4.333333333333333,2.0,0.0,3.0,1.3333333333333333,0.0,0.0,0.6666666666666666,2.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,69.49,0.0,0.0,0.0,50.0,50.0,60.0,0.0,0.1926513643663765,0.0514139315164645,0.0,1.0,0.0504179433333333,0.3333333333333333,0.0,0.0,0.0088393999999999,3.0,ST,71,82,24,81,94,76,100,39,45,76,31,40,52,69,34,52,29,26,23,71,40,95,19,52,52,52,35,24,40,19,69,61,82,31,52,52,13,61,74,55,18,15,29,52,45,65,24,52,82,48,92,39,18,58,31,40,32,37,23,35,23,19,23,52,40,85,19,52,52,52,35,24,40,19,69,61,82,31,35,39,13,53,68,45,18,15,23,35,Eredivisie
Heerenveen,4vd2t5schmvvufrfib7f2vjdf,e5hzt8nmhu2ktn69dsv67ga38,M. Linday,Marcus Linday,23,Midfielder,Sweden,Midfielder,78.0,105.0,2.0,182.0,1.0,6.0,9.0,6.0,270.0,2.0,2.0,1.0,0.0,5.0,1.0,1.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,90.1,40.0,50.0,50.0,100.0,33.33,25.0,100.0,0.0983064422327907,0.528470480347372,0.0,16.0,0.3223095,5.0,14.0,12.0,0.6486593300000002,81.0,26.0,35.0,0.6666666666666666,60.66666666666666,0.3333333333333333,2.0,3.0,2.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,1.3333333333333333,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,90.1,40.0,50.0,50.0,100.0,33.33,25.0,100.0,0.0327688140775969,0.1761568267824573,0.0,5.333333333333333,0.1074365,1.6666666666666667,4.666666666666667,4.0,0.2162197766666667,27.0,DM/CM,97,97,29,93,28,26,88,93,31,60,33,41,84,24,55,31,81,81,45,60,72,17,76,52,50,50,66,28,84,57,91,9,34,91,34,97,26,93,86,84,84,76,93,86,83,86,17,86,21,14,79,84,19,45,17,41,74,9,34,31,72,72,45,47,62,17,66,52,50,50,66,28,84,57,91,9,34,91,24,93,26,93,79,79,59,55,90,72,Eredivisie
Heerenveen,4vd2t5schmvvufrfib7f2vjdf,idvh0ac1f8wv39640pyl4esp,S. Kersten,Sam Kersten,28,Defender,Netherlands,Defender,124.0,64.0,9.0,187.0,1.0,7.0,16.0,3.0,263.0,0.0,0.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,90.78,56.25,100.0,0.0,0.0,58.33,33.33,83.33,0.1073377156732675,0.0918303345634804,2.0,4.0,0.07718564,1.0,14.0,11.0,0.3430734099999998,128.0,42.43346007604563,21.90114068441065,3.0798479087452475,63.99239543726236,0.3422053231939164,2.3954372623574147,5.475285171102662,1.0266159695817492,0.0,0.0,1.711026615969582,0.3422053231939164,0.3422053231939164,0.6844106463878328,0.0,0.0,0.0,0.0,0.0,0.0,0.3422053231939164,0.6844106463878328,0.0,0.0,0.0,0.0,90.78,56.25,100.0,0.0,0.0,58.33,33.33,83.33,0.0367315376828672,0.0314248293183012,0.6844106463878328,1.3688212927756656,0.0264133368821292,0.3422053231939164,4.790874524714829,3.76425855513308,0.1174015471482889,43.8022813688213,CB,98,77,78,87,14,33,87,64,13,17,97,96,73,73,20,37,27,27,41,30,93,95,37,47,51,51,70,76,100,37,30,72,26,65,38,79,99,71,70,69,73,63,81,90,89,62,70,74,9,13,72,60,13,17,85,94,74,62,20,37,27,27,41,30,94,91,37,47,51,51,70,76,100,37,30,72,26,65,36,77,96,72,68,68,68,60,72,81,Eredivisie
Sparta Rotterdam,89w5c6pw7vn0dxypi61tt0g4k,1pmoxunz3nw0ptd6g64maam7d,N. Þórisson,Nökkvi Thórisson,27,Attacker,Iceland,Striker,7.0,7.0,1.0,14.0,5.0,11.0,3.0,0.0,209.0,12.0,5.0,0.0,1.0,3.0,8.0,8.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,66.67,100.0,0.0,50.0,50.0,30.56,31.25,0.0,0.7835179664271874,0.1313021226964757,1.0,0.0,0.0,0.0,1.0,2.0,0.02941323,6.0,3.014354066985646,3.014354066985646,0.4306220095693779,6.028708133971292,2.15311004784689,4.7368421052631575,1.2918660287081338,0.0,5.167464114832535,2.15311004784689,0.0,0.4306220095693779,1.2918660287081338,3.444976076555024,3.444976076555024,0.4306220095693779,0.8612440191387559,1.2918660287081338,0.4306220095693779,1.7224880382775118,0.0,0.0,0.4306220095693779,0.0,0.0,0.0,66.67,100.0,0.0,50.0,50.0,30.56,31.25,0.0,0.3374000812365879,0.0565415839362814,0.4306220095693779,0.0,0.0,0.0,0.4306220095693779,0.8612440191387559,0.0126659842105263,2.583732057416268,ST,32,6,65,11,66,60,81,39,66,84,31,89,71,85,87,52,44,50,63,84,40,23,48,52,52,52,23,89,40,65,69,13,42,31,77,42,45,16,16,23,50,55,35,37,13,3,52,6,65,55,77,39,55,84,31,90,71,81,87,48,45,48,61,84,40,23,48,52,52,52,23,89,40,65,69,13,42,31,68,42,42,16,16,23,42,55,32,29,Eredivisie
Sparta Rotterdam,89w5c6pw7vn0dxypi61tt0g4k,1ueqcjuatzazpmz765tru4zdg,L. Martes,Lushendry Martes,18,Defender,Netherlands,Defender,32.0,47.0,9.0,74.0,8.0,19.0,7.0,3.0,270.0,4.0,3.0,3.0,0.0,9.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,77.89,56.25,55.56,25.0,0.0,50.0,80.0,42.86,0.0,0.8965470440919463,0.0,4.0,0.1109517199999999,1.0,10.0,10.0,0.7596759300000001,44.0,10.666666666666666,15.666666666666666,3.0,24.666666666666668,2.6666666666666665,6.333333333333333,2.333333333333333,1.0,1.3333333333333333,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,1.6666666666666667,0.0,0.3333333333333333,0.0,0.0,0.0,77.89,56.25,55.56,25.0,0.0,50.0,80.0,42.86,0.0,0.2988490146973154,0.0,1.3333333333333333,0.0369839066666666,0.3333333333333333,3.333333333333333,3.333333333333333,0.25322531,14.666666666666666,RM/RCM,100,100,100,100,100,75,75,88,50,75,62,38,100,25,25,25,50,50,38,38,100,38,38,62,62,62,50,50,100,25,38,62,100,25,25,100,38,50,50,38,100,100,100,100,100,75,100,75,100,75,75,75,50,75,50,38,75,25,25,25,50,50,38,38,75,38,25,62,62,62,50,50,100,25,38,62,100,25,25,75,38,50,50,25,100,75,75,100,Eredivisie
Sparta Rotterdam,89w5c6pw7vn0dxypi61tt0g4k,29q4j9r2lgdsdkkq2fgh8l7o4,Ayoni Santos,Ayoni Santos,21,Midfielder,Cabo Verde,Midfielder,21.0,53.0,8.0,70.0,2.0,18.0,3.0,0.0,257.0,14.0,4.0,1.0,0.0,2.0,7.0,5.0,2.0,14.0,15.0,0.0,2.0,4.0,2.0,6.0,0.0,0.0,0.0,84.34,61.54,40.0,42.86,28.57,46.15,33.33,16.67,0.5115604093072028,0.1425199554889954,3.0,13.0,0.37209748,5.0,11.0,17.0,0.4512246099999998,38.0,7.35408560311284,18.56031128404669,2.801556420233463,24.5136186770428,0.7003891050583657,6.303501945525292,1.050583657587549,0.0,4.90272373540856,1.4007782101167314,0.3501945525291828,0.0,0.7003891050583657,2.45136186770428,1.7509727626459144,0.7003891050583657,4.90272373540856,5.252918287937743,0.0,0.7003891050583657,1.4007782101167314,0.7003891050583657,2.1011673151750974,0.0,0.0,0.0,84.34,61.54,40.0,42.86,28.57,46.15,33.33,16.67,0.1791456686289815,0.0499097120389478,1.050583657587549,4.552529182879377,0.1303065105058365,1.7509727626459144,3.852140077821012,5.953307392996109,0.158016400389105,13.307392996108948,DM/CM,19,59,90,45,55,93,47,9,97,88,33,41,53,97,97,91,100,100,45,86,95,76,100,52,50,50,34,66,76,45,45,40,41,17,93,45,97,90,90,84,66,93,86,48,7,48,79,21,55,83,38,9,93,83,31,41,45,93,90,86,100,100,45,83,93,69,100,52,50,50,34,66,76,45,45,40,41,17,90,41,90,86,83,83,52,76,83,31,Eredivisie
Sparta Rotterdam,89w5c6pw7vn0dxypi61tt0g4k,4utx4h5jz14whtjawxn7ox0r8,N. Verschuren,Nick Verschuren,21,Defender,Netherlands,Defender,111.0,36.0,9.0,147.0,7.0,16.0,17.0,3.0,270.0,6.0,6.0,1.0,0.0,1.0,4.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,89.63,47.37,0.0,0.0,25.0,84.21,87.5,33.33,0.5579050213291662,0.0538692445798065,0.0,2.0,0.03682666,0.0,4.0,9.0,0.1637305999999999,87.0,37.0,12.0,3.0,49.0,2.333333333333333,5.333333333333333,5.666666666666667,1.0,2.0,2.0,0.3333333333333333,0.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,89.63,47.37,0.0,0.0,25.0,84.21,87.5,33.33,0.1859683404430554,0.0179564148599354,0.0,0.6666666666666666,0.0122755533333333,0.0,1.3333333333333333,3.0,0.0545768666666666,29.0,CB,90,50,78,77,84,98,90,64,99,98,26,46,73,96,99,85,27,27,90,76,45,36,37,47,51,51,55,46,45,37,61,100,100,14,96,64,37,57,51,32,39,60,49,72,73,28,63,44,71,74,76,50,89,94,12,46,64,85,91,80,27,27,85,64,45,36,37,47,51,51,55,46,45,37,61,100,100,14,96,62,37,49,45,32,32,52,36,55,Eredivisie
Sparta Rotterdam,89w5c6pw7vn0dxypi61tt0g4k,536qjh4gcmpo5q68ti87e60kq,S. Mito,Shunsuke Mito,23,Attacker,Japan,Striker,22.0,20.0,2.0,41.0,0.0,8.0,3.0,2.0,243.0,7.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,82.0,100.0,20.0,0.0,0.0,47.06,0.0,50.0,0.0,0.2673603981441637,0.0,5.0,0.12267256,3.0,3.0,4.0,0.29854808,12.0,8.148148148148147,7.4074074074074066,0.7407407407407407,15.185185185185183,0.0,2.962962962962963,1.111111111111111,0.7407407407407407,2.592592592592593,1.4814814814814814,0.7407407407407407,0.7407407407407407,1.4814814814814814,0.0,0.0,0.0,1.111111111111111,1.111111111111111,0.0,0.0,0.3703703703703703,0.0,0.0,0.0,0.0,0.0,82.0,100.0,20.0,0.0,0.0,47.06,0.0,50.0,0.0,0.0990223696830235,0.0,1.851851851851852,0.0454342814814814,1.111111111111111,1.111111111111111,1.4814814814814814,0.1105733629629629,4.444444444444444,LW,86,36,82,55,18,32,82,91,45,77,64,95,64,9,9,23,18,18,32,23,64,18,18,55,55,55,73,91,73,18,23,36,23,50,9,45,18,45,45,64,77,45,55,45,73,18,82,45,18,9,82,82,45,73,45,91,64,9,9,23,18,18,32,23,64,18,18,55,55,55,73,91,73,18,23,36,23,50,9,45,18,36,36,45,55,27,36,27,Eredivisie
Sparta Rotterdam,89w5c6pw7vn0dxypi61tt0g4k,5oqqifi0wo6xbjz0xjgwf89re,C. Terho,Casper Terho,23,Attacker,Finland,Striker,8.0,10.0,1.0,16.0,1.0,3.0,2.0,0.0,123.0,5.0,1.0,0.0,0.0,2.0,4.0,3.0,1.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,72.73,50.0,66.67,0.0,50.0,23.08,50.0,0.0,0.3672624395422304,0.181394384351738,2.0,3.0,0.0678373999999999,2.0,2.0,4.0,0.07291476,6.0,5.853658536585366,7.317073170731708,0.7317073170731707,11.707317073170731,0.7317073170731707,2.1951219512195124,1.4634146341463414,0.0,3.658536585365854,0.7317073170731707,0.0,0.0,1.4634146341463414,2.926829268292683,2.1951219512195124,0.7317073170731707,2.1951219512195124,2.1951219512195124,0.0,1.4634146341463414,1.4634146341463414,0.7317073170731707,0.0,0.0,0.0,0.0,72.73,50.0,66.67,0.0,50.0,23.08,50.0,0.0,0.268728614299193,0.1327275983061497,1.4634146341463414,2.1951219512195124,0.0496371219512194,1.4634146341463414,1.4634146341463414,2.926829268292683,0.0533522634146341,4.390243902439025,RW,23,8,46,8,42,15,73,27,35,23,15,42,38,38,46,35,19,19,38,73,65,27,15,54,54,54,31,65,100,15,85,15,69,15,46,31,38,27,23,50,46,27,15,15,46,8,54,15,62,15,77,27,46,38,15,42,46,62,85,54,46,46,38,92,85,31,15,54,54,54,31,65,100,15,85,15,69,15,69,46,77,38,31,54,54,46,15,15,Eredivisie
Sparta Rotterdam,89w5c6pw7vn0dxypi61tt0g4k,64kb0lmkr24rmh59hb01m268k,R. van Cruijsen,Robin van Cruijsen,20,Midfielder,Netherlands,Midfielder,14.0,16.0,1.0,29.0,1.0,5.0,2.0,0.0,126.0,7.0,0.0,1.0,0.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,82.86,50.0,16.67,0.0,20.0,41.67,0.0,25.0,1.2913294326209848,0.149544360500113,3.0,1.0,0.01870347,0.0,3.0,2.0,0.01799781,6.0,10.0,11.428571428571429,0.7142857142857143,20.714285714285715,0.7142857142857143,3.571428571428572,1.4285714285714286,0.0,5.0,0.0,0.7142857142857143,0.0,0.7142857142857143,3.571428571428572,1.4285714285714286,0.7142857142857143,0.7142857142857143,1.4285714285714286,0.7142857142857143,0.7142857142857143,0.7142857142857143,2.142857142857143,0.0,0.0,0.0,0.0,82.86,50.0,16.67,0.0,20.0,41.67,0.0,25.0,0.9223781661578464,0.1068174003572235,2.142857142857143,0.7142857142857143,0.0133596214285714,0.0,2.142857142857143,1.4285714285714286,0.0128555785714285,4.285714285714286,CM/AM,30,11,19,11,54,26,52,19,70,13,41,37,15,70,57,56,28,43,80,41,43,85,17,52,52,52,37,50,31,17,26,43,30,30,100,41,85,20,19,9,26,13,11,11,52,22,22,30,59,33,59,19,76,13,59,37,26,89,70,67,41,48,93,56,50,91,17,52,52,52,37,50,31,17,26,43,30,30,100,52,93,22,22,9,31,19,11,11,Eredivisie
Sparta Rotterdam,89w5c6pw7vn0dxypi61tt0g4k,6ydojoa3581jgszpjqj7i8zpx,B. Kuipers,Bas Kuipers,32,Defender,Netherlands,Defender,43.0,54.0,9.0,95.0,2.0,12.0,14.0,1.0,270.0,4.0,5.0,2.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,85.59,50.0,66.67,100.0,0.0,85.71,66.67,50.0,0.0972362887778155,0.3984366962242039,0.0,5.0,0.1212910899999999,0.0,16.0,16.0,0.8517891,61.0,14.333333333333334,18.0,3.0,31.666666666666668,0.6666666666666666,4.0,4.666666666666667,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,85.59,50.0,66.67,100.0,0.0,85.71,66.67,50.0,0.0324120962592718,0.1328122320747346,0.0,1.6666666666666667,0.0404303633333332,0.0,5.333333333333333,5.333333333333333,0.2839297,20.33333333333333,LB/LCB,70,75,100,80,68,82,90,32,70,90,50,95,60,45,57,30,32,32,52,48,60,38,55,50,52,52,75,65,100,92,48,92,95,35,55,60,32,70,65,22,95,90,100,85,60,70,95,75,55,62,85,25,65,85,35,90,52,35,45,30,25,25,52,48,55,38,42,50,52,52,75,65,100,92,48,92,95,35,55,50,32,65,65,22,90,85,85,85,Eredivisie
Sparta Rotterdam,89w5c6pw7vn0dxypi61tt0g4k,ass524umdrpsq324wksaqef4k,M. Young,Marvin Young,20,Defender,Netherlands,Defender,69.0,28.0,9.0,97.0,2.0,11.0,13.0,0.0,259.0,4.0,2.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,87.39,64.29,0.0,0.0,66.67,55.0,40.0,57.14,0.4072847514603641,0.0,0.0,2.0,0.03932202,0.0,10.0,7.0,0.1928984699999999,50.0,23.976833976833976,9.72972972972973,3.1274131274131274,33.706563706563706,0.694980694980695,3.8223938223938223,4.517374517374518,0.0,1.38996138996139,0.694980694980695,1.38996138996139,0.0,0.0,1.0424710424710424,0.694980694980695,0.0,0.0,0.0,0.694980694980695,0.694980694980695,0.0,0.3474903474903475,0.0,0.0,0.0,0.0,87.39,64.29,0.0,0.0,66.67,55.0,40.0,57.14,0.1415275198124817,0.0,0.0,0.694980694980695,0.0136640223938223,0.0,3.474903474903475,2.4324324324324325,0.0670303563706563,17.374517374517374,CB,60,39,78,51,29,67,81,11,78,62,87,46,30,89,86,37,27,27,100,97,45,82,37,47,51,51,40,85,45,37,82,57,36,41,94,30,37,57,56,32,63,52,57,45,28,15,72,19,21,40,60,11,68,51,77,46,30,79,79,37,27,27,98,94,45,83,37,47,51,51,40,85,45,37,82,57,36,41,83,30,37,53,49,32,53,45,49,38,Eredivisie
Sparta Rotterdam,89w5c6pw7vn0dxypi61tt0g4k,byirjks50zw1eefkcy8p4hd5h,B. Martins Indi,Bruno Martins Indi,34,Defender,Netherlands,Defender,60.0,33.0,5.0,93.0,1.0,6.0,4.0,1.0,152.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.78,33.33,0.0,0.0,0.0,50.0,33.33,33.33,0.1172000514267382,0.0749520311920389,0.0,2.0,0.05365512,1.0,8.0,5.0,0.2584747799999999,52.0,35.526315789473685,19.539473684210527,2.960526315789474,55.06578947368421,0.5921052631578947,3.5526315789473686,2.3684210526315788,0.5921052631578947,0.5921052631578947,1.1842105263157894,0.5921052631578947,0.0,0.5921052631578947,0.5921052631578947,0.5921052631578947,0.0,0.5921052631578947,0.5921052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.78,33.33,0.0,0.0,0.0,50.0,33.33,33.33,0.0693947672921476,0.0443794921531809,0.0,1.1842105263157894,0.0317694789473684,0.5921052631578947,4.7368421052631575,2.960526315789474,0.1530442776315788,30.789473684210527,CB,49,44,52,47,14,24,20,32,35,62,26,46,73,45,59,37,70,68,41,30,45,36,37,47,51,51,28,23,45,37,30,32,26,14,40,72,37,57,62,69,56,45,70,48,64,55,57,60,13,36,28,32,40,72,28,46,85,51,68,37,74,72,41,30,45,36,37,47,51,51,28,23,45,37,30,32,26,14,51,79,37,64,74,74,66,49,83,68,Eredivisie
