Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total goals_Total,total mins played,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total won contest_Total,total won tackle_Total,total interception_Total,total big chances saved_Total,total accurate cross_Total,total assists_Total,total attempts obox_Total,total blocked scoring att_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total goals_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total won contest_p90,total won tackle_p90,total interception_p90,total big chances saved_p90,total accurate cross_p90,total assists_p90,total attempts obox_p90,total blocked scoring att_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total goals_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total interception_TotalPR,total big chances saved_TotalPR,total accurate cross_TotalPR,total assists_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total goals_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won contest_p90PR,total won tackle_p90PR,total interception_p90PR,total big chances saved_p90PR,total accurate cross_p90PR,total assists_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Porto,66bsnl0zjb7l5akwo00h0y5me,dhhmffih4gl51nlu92hfctqs5,André Silva,André Miguel Valente da Silva,30.0,Attacker,Portugal,Striker,7.0,21.0,2.0,28.0,2.0,1.0,2.0,2.0,5.0,6.0,7.0,2.0,1.0,174.0,1.0,15.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.79,100.0,0.0,20.0,50.0,38.89,66.67,100.0,0.1326558732797168,0.0,0.0,3.0,0.06767368,3.0,4.0,7.0,0.1425821599999999,13.0,3.6206896551724137,10.862068965517242,1.0344827586206895,14.482758620689657,1.0344827586206895,0.5172413793103449,1.0344827586206895,1.0344827586206895,2.586206896551724,3.103448275862069,3.6206896551724137,1.0344827586206895,0.5172413793103449,0.5172413793103449,7.758620689655173,1.5517241379310345,0.5172413793103449,0.5172413793103449,0.0,0.0,0.0,0.0,0.0,0.0,71.79,100.0,0.0,20.0,50.0,38.89,66.67,100.0,0.068615106868819,0.0,0.0,1.5517241379310345,0.0350036275862069,1.5517241379310345,2.0689655172413794,3.6206896551724137,0.0737493931034482,6.724137931034483,ST,35,62,72,58,46,31,26,34,73,81,38,64,66,46,86,54,51,46,31,51,35,41,24,26,43,95,35,42,73,43,91,86,32,12,16,69,65,91,84,93,57,81,35,62,78,70,49,32,27,35,70,76,38,65,76,49,86,59,49,43,31,51,35,41,24,26,43,95,35,42,73,43,91,86,27,12,16,70,65,95,92,92,59,81,Liga Portugal
Porto,66bsnl0zjb7l5akwo00h0y5me,vja0xo3xiuax8eh0b6q3y09,P. Rosario,Pablo Rosario,29.0,Midfielder,Dominican Republic,Midfielder,43.0,33.0,5.0,76.0,1.0,0.0,0.0,0.0,4.0,4.0,11.0,3.0,0.0,212.0,0.0,4.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,82.61,50.0,0.0,25.0,0.0,47.83,50.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.25471698113208,14.00943396226415,2.1226415094339623,32.264150943396224,0.4245283018867924,0.0,0.0,0.0,1.6981132075471697,1.6981132075471697,4.669811320754717,1.2735849056603774,0.0,0.0,1.6981132075471697,1.2735849056603774,0.4245283018867924,0.8490566037735848,0.8490566037735848,0.0,0.0,0.0,0.0,0.0,82.61,50.0,0.0,25.0,0.0,47.83,50.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DM/CM,54,51,69,49,29,16,16,34,87,86,57,53,47,39,87,60,57,50,53,50,43,49,23,33,26,46,43,51,39,39,54,29,16,17,24,16,16,24,7,7,7,7,46,43,69,37,37,16,16,34,86,83,51,49,47,39,86,57,57,51,46,50,43,49,23,33,26,46,43,51,39,39,54,29,16,17,24,16,16,24,7,7,7,7,Liga Portugal
Estoril,22mo7qbsnyi8wtucpvhgvhw2q,2imz9ikcnqdhrbdwmb8un53ze,A. Tsoungui,Antef Tsoungui,23.0,Defender,Belgium,Defender,36.0,29.0,5.0,65.0,0.0,3.0,3.0,1.0,2.0,2.0,9.0,2.0,0.0,248.0,1.0,1.0,4.0,0.0,3.0,4.0,0.0,0.0,0.0,2.0,1.0,78.31,50.0,0.0,0.0,33.33,37.5,0.0,60.0,0.1991801280145815,0.2065900235902161,1.0,1.0,0.01685596,2.0,5.0,6.0,0.1125003599999999,28.0,13.064516129032258,10.524193548387096,1.814516129032258,23.58870967741936,0.0,1.0887096774193548,1.0887096774193548,0.3629032258064516,0.7258064516129032,0.7258064516129032,3.2661290322580645,0.7258064516129032,0.0,0.3629032258064516,0.3629032258064516,1.4516129032258065,0.0,1.0887096774193548,1.4516129032258065,0.0,0.0,0.0,0.7258064516129032,0.3629032258064516,78.31,50.0,0.0,0.0,33.33,37.5,0.0,60.0,0.0722831109730336,0.0749721859803203,0.3629032258064516,0.3629032258064516,0.0061170822580645,0.7258064516129032,1.814516129032258,2.177419354838709,0.040826743548387,10.161290322580646,CB,12,35,41,16,4,96,89,62,89,88,60,2,45,90,40,100,32,82,79,46,45,49,95,91,8,60,45,32,89,10,9,52,75,92,91,68,62,92,60,61,52,42,8,25,30,5,4,95,88,62,88,88,32,2,45,92,40,95,32,80,68,46,45,49,92,92,8,60,45,32,89,10,9,52,72,92,92,70,65,95,60,62,48,42,Liga Portugal
Estoril,22mo7qbsnyi8wtucpvhgvhw2q,3khjldonug93pcmztu04ytobu,Ricard Sánchez,Ricard Sánchez,26.0,Defender,Spain,Defender,17.0,34.0,1.0,51.0,4.0,1.0,1.0,1.0,2.0,2.0,13.0,7.0,0.0,210.0,0.0,2.0,1.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,76.12,16.67,0.0,50.0,0.0,43.33,50.0,100.0,0.1259430677327885,0.1119544366593395,0.0,1.0,0.01870347,1.0,4.0,4.0,0.20373901,22.0,7.285714285714286,14.571428571428571,0.4285714285714285,21.85714285714285,1.7142857142857142,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.8571428571428571,0.8571428571428571,5.571428571428571,3.0,0.0,0.0,0.8571428571428571,0.4285714285714285,0.4285714285714285,3.4285714285714284,0.4285714285714285,0.4285714285714285,0.0,0.0,0.0,0.0,76.12,16.67,0.0,50.0,0.0,43.33,50.0,100.0,0.0539756004569093,0.0479804728540026,0.0,0.4285714285714285,0.0080157728571428,0.4285714285714285,1.7142857142857142,1.7142857142857142,0.0873167185714285,9.428571428571429,CB,2,42,12,9,52,70,54,62,89,88,78,28,45,42,64,49,79,100,34,96,45,49,41,44,5,15,45,66,42,15,48,82,60,85,44,68,69,76,57,57,70,40,2,45,12,2,45,72,55,68,90,90,92,11,45,42,62,50,82,100,32,98,45,49,41,44,5,15,45,66,42,15,48,82,68,88,44,72,70,80,57,55,72,40,Liga Portugal
Estoril,22mo7qbsnyi8wtucpvhgvhw2q,513jimgihzk9w1kuad57jrnxl,R. Guitane,Rafik Guitane,27.0,Midfielder,Algeria,Midfielder,19.0,58.0,0.0,76.0,0.0,5.0,4.0,3.0,16.0,18.0,16.0,1.0,0.0,229.0,0.0,22.0,3.0,8.0,4.0,2.0,0.0,1.0,0.0,1.0,3.0,79.17,0.0,11.11,50.0,0.0,45.71,0.0,80.0,0.2877405348547659,0.4777027287989853,4.0,10.0,0.32441565,4.0,1.0,6.0,0.4216811299999999,24.0,7.467248908296944,22.79475982532752,0.0,29.868995633187776,0.0,1.9650655021834065,1.572052401746725,1.1790393013100438,6.2882096069869,7.074235807860262,6.2882096069869,0.3930131004366812,0.0,0.0,8.646288209606988,1.1790393013100438,3.14410480349345,1.572052401746725,0.7860262008733625,0.0,0.3930131004366812,0.0,0.3930131004366812,1.1790393013100438,79.17,0.0,11.11,50.0,0.0,45.71,0.0,80.0,0.1130857997245805,0.1877434305323523,1.572052401746725,3.930131004366813,0.1274996004366812,1.572052401746725,0.3930131004366812,2.3580786026200875,0.1657262082969432,9.43231441048035,RM/RCM,25,100,38,100,50,75,75,75,100,100,25,50,62,38,100,25,88,75,100,62,38,38,25,100,50,38,25,25,38,25,50,100,75,75,100,75,100,75,38,50,75,75,25,100,38,100,50,75,75,75,100,100,25,50,62,38,100,25,75,75,100,62,25,38,25,100,50,38,25,25,38,25,50,100,75,50,100,75,100,75,50,50,75,75,Liga Portugal
Estoril,22mo7qbsnyi8wtucpvhgvhw2q,8esvhatpiwl4amussu6wmamfo,André Lacximicant,André Filipe Ferreira Lacximicant,25.0,Attacker,Portugal,Striker,11.0,27.0,1.0,37.0,3.0,5.0,6.0,5.0,1.0,2.0,10.0,0.0,0.0,219.0,4.0,9.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,84.09,50.0,20.0,100.0,66.67,55.56,60.0,100.0,0.5392266865101031,0.3246698261959381,2.0,5.0,0.1648237199999999,1.0,4.0,2.0,0.3470482399999999,14.0,4.52054794520548,11.095890410958903,0.4109589041095891,15.205479452054796,1.2328767123287672,2.054794520547945,2.4657534246575343,2.054794520547945,0.4109589041095891,0.8219178082191781,4.109589041095891,0.0,0.0,1.6438356164383563,3.6986301369863015,2.054794520547945,0.4109589041095891,0.4109589041095891,0.0,0.0,0.4109589041095891,0.0,0.4109589041095891,0.0,84.09,50.0,20.0,100.0,66.67,55.56,60.0,100.0,0.2216000081548369,0.1334259559709334,0.8219178082191781,2.054794520547945,0.0677357753424657,0.4109589041095891,1.6438356164383563,0.8219178082191781,0.1426225643835616,5.753424657534247,ST,74,80,54,78,59,86,69,72,20,30,65,22,26,86,53,84,51,46,31,51,74,41,59,26,84,65,72,96,91,86,85,86,59,81,74,80,86,58,84,50,78,84,51,65,51,76,54,86,59,65,16,24,51,22,26,81,46,78,43,38,31,51,78,41,54,26,84,65,72,96,91,86,85,86,57,76,65,81,84,51,81,41,78,70,Liga Portugal
Estoril,22mo7qbsnyi8wtucpvhgvhw2q,a3b3bwtqfx22nmw8toxb430no,Tiago Brito,Tiago Araújo Brito,22.0,Midfielder,Portugal,Midfielder,23.0,19.0,1.0,42.0,3.0,0.0,1.0,0.0,1.0,1.0,5.0,3.0,0.0,99.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,71.19,25.0,0.0,0.0,0.0,35.71,42.86,0.0,0.0520736603799988,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.04591682,16.0,20.909090909090907,17.27272727272727,0.9090909090909092,38.18181818181818,2.727272727272727,0.0,0.9090909090909092,0.0,0.9090909090909092,0.9090909090909092,4.545454545454545,2.727272727272727,0.0,0.0,1.818181818181818,0.9090909090909092,0.0,0.0,0.9090909090909092,0.0,0.0,0.0,0.9090909090909092,0.0,71.19,25.0,0.0,0.0,0.0,35.71,42.86,0.0,0.0473396912545443,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,0.9090909090909092,0.0417425636363636,14.545454545454543,DM/CM,11,11,13,6,66,16,43,34,37,37,16,53,47,39,69,24,26,9,31,50,43,49,60,33,6,20,43,26,39,6,46,9,37,17,24,16,16,24,14,16,14,17,63,51,23,63,91,16,71,34,54,54,46,86,47,39,89,37,26,9,49,50,43,49,83,33,6,20,43,26,39,6,46,9,60,17,24,16,16,24,20,17,31,46,Liga Portugal
Estoril,22mo7qbsnyi8wtucpvhgvhw2q,bv6u6k40izwaoyzyahynyfqax,Fernando Medrano,Fernando Medrano,26.0,Defender,Spain,Defender,50.0,37.0,4.0,87.0,3.0,3.0,1.0,0.0,3.0,3.0,14.0,4.0,0.0,234.0,0.0,0.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,81.31,40.0,0.0,66.67,0.0,66.67,75.0,50.0,0.0753537792598504,0.1463498934840619,1.0,2.0,0.04130209,2.0,9.0,6.0,0.1963855099999999,43.0,19.23076923076923,14.23076923076923,1.5384615384615383,33.46153846153846,1.1538461538461535,1.1538461538461535,0.3846153846153846,0.0,1.1538461538461535,1.1538461538461535,5.384615384615384,1.5384615384615383,0.0,0.0,0.0,1.1538461538461535,0.7692307692307692,1.1538461538461535,0.3846153846153846,0.0,0.0,0.0,0.3846153846153846,0.3846153846153846,81.31,40.0,0.0,66.67,0.0,66.67,75.0,50.0,0.0289822227922501,0.056288420570793,0.3846153846153846,0.7692307692307692,0.0158854192307692,0.7692307692307692,3.461538461538461,2.3076923076923075,0.0755328884615384,16.538461538461537,LB/LCB,84,68,71,79,58,79,82,50,45,45,87,26,50,47,24,84,74,68,37,50,24,47,84,97,32,47,24,95,47,87,95,29,89,68,92,84,79,79,87,82,63,84,84,47,53,58,47,74,74,50,37,37,79,16,50,47,24,74,68,53,32,50,24,47,79,100,32,47,24,95,47,87,95,29,84,58,89,79,79,68,89,63,58,95,Liga Portugal
Estoril,22mo7qbsnyi8wtucpvhgvhw2q,bvugj4shhvjqfhzyobkbup34k,Isma Sierra,Ismael Sierra,23.0,Defender,Spain,Defender,138.0,47.0,14.0,185.0,12.0,0.0,4.0,3.0,0.0,0.0,13.0,17.0,0.0,270.0,0.0,3.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,88.94,51.85,0.0,0.0,0.0,59.09,66.67,0.0,0.3960209434322007,0.0,1.0,4.0,0.07880156,1.0,14.0,15.0,0.29013984,120.0,46.0,15.666666666666666,4.666666666666667,61.66666666666666,4.0,0.0,1.3333333333333333,1.0,0.0,0.0,4.333333333333333,5.666666666666667,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,2.0,0.0,0.0,0.0,0.3333333333333333,0.0,88.94,51.85,0.0,0.0,0.0,59.09,66.67,0.0,0.1320069811440669,0.0,0.3333333333333333,1.3333333333333333,0.0262671866666666,0.3333333333333333,4.666666666666667,5.0,0.09671328,40.0,CB,88,65,88,88,99,30,95,95,30,30,78,76,45,42,79,49,32,14,92,46,45,49,88,44,50,70,45,32,42,62,82,14,92,36,91,90,90,76,85,88,82,91,71,52,79,65,98,30,92,89,30,30,71,50,45,42,70,38,32,14,86,46,45,49,85,44,50,70,45,32,42,62,82,14,88,36,89,90,88,71,82,85,78,84,Liga Portugal
Estoril,22mo7qbsnyi8wtucpvhgvhw2q,c7xltzkcj4u5qmw4j1e9gxmmt,Xeka,Miguel Ângelo da Silva Rocha,31.0,Midfielder,Portugal,Midfielder,18.0,26.0,2.0,44.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,0.0,0.0,115.0,2.0,4.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,89.8,100.0,0.0,0.0,50.0,25.0,66.67,100.0,0.3626317031924448,0.0370289665719601,2.0,2.0,0.03932202,1.0,6.0,7.0,0.10895864,24.0,14.08695652173913,20.347826086956523,1.565217391304348,34.434782608695656,1.565217391304348,1.565217391304348,3.130434782608696,1.565217391304348,1.565217391304348,1.565217391304348,3.130434782608696,0.0,0.0,1.565217391304348,3.130434782608696,1.565217391304348,0.0,0.782608695652174,1.565217391304348,0.0,0.0,0.0,1.565217391304348,0.0,89.8,100.0,0.0,0.0,50.0,25.0,66.67,100.0,0.2837987242375655,0.0289791912302296,1.565217391304348,1.565217391304348,0.0307737547826086,0.782608695652174,4.695652173913044,5.478260869565218,0.0852719791304347,18.782608695652176,DM/CM,3,29,26,9,47,70,94,90,59,59,7,11,47,97,87,40,26,29,53,50,43,49,83,33,71,97,43,26,93,3,84,96,94,40,83,54,51,57,57,56,43,34,20,71,43,46,63,89,100,97,80,77,14,11,47,100,97,69,26,46,83,50,43,49,97,33,71,97,43,26,93,3,84,96,97,46,97,74,71,80,74,83,63,57,Liga Portugal
Estoril,22mo7qbsnyi8wtucpvhgvhw2q,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,João António Antunes Carvalho,29.0,Midfielder,Portugal,Midfielder,20.0,59.0,5.0,77.0,0.0,6.0,7.0,3.0,8.0,8.0,15.0,1.0,0.0,270.0,2.0,8.0,7.0,3.0,4.0,1.0,0.0,2.0,0.0,4.0,1.0,77.0,62.5,18.18,37.5,28.57,46.88,0.0,80.0,0.5447668842514406,0.525490685820503,4.0,6.0,0.2301995599999999,3.0,12.0,13.0,0.2882901599999999,41.0,6.666666666666667,19.666666666666668,1.6666666666666667,25.666666666666668,0.0,2.0,2.333333333333333,1.0,2.6666666666666665,2.6666666666666665,5.0,0.3333333333333333,0.0,0.6666666666666666,2.6666666666666665,2.333333333333333,1.0,1.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,1.3333333333333333,0.3333333333333333,77.0,62.5,18.18,37.5,28.57,46.88,0.0,80.0,0.1815889614171468,0.1751635619401676,1.3333333333333333,2.0,0.0767331866666666,1.0,4.0,4.333333333333333,0.0960967199999999,13.666666666666666,CM/AM,43,86,86,71,14,88,86,69,81,76,76,36,33,60,60,86,67,81,50,52,62,36,100,60,24,52,48,43,31,52,24,69,71,81,100,83,95,76,95,88,67,83,29,62,81,48,14,79,76,50,67,67,52,24,33,48,43,71,67,74,33,52,55,36,98,48,24,52,48,43,31,52,24,69,62,62,95,64,86,57,93,79,62,74,Liga Portugal
Estoril,22mo7qbsnyi8wtucpvhgvhw2q,e65zqndnze1xzef4qlkhd1v4l,Ferro,Francisco Reis Ferreira,29.0,Defender,Portugal,Defender,89.0,53.0,11.0,142.0,5.0,1.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,270.0,0.0,2.0,1.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,88.2,57.89,0.0,0.0,0.0,60.87,62.5,44.44,0.0,0.0808711815148916,0.0,2.0,0.04070745,1.0,8.0,12.0,0.1863113099999999,57.0,29.666666666666668,17.666666666666668,3.6666666666666665,47.333333333333336,1.6666666666666667,0.3333333333333333,0.0,0.0,0.0,0.0,4.666666666666667,4.666666666666667,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.3333333333333333,2.333333333333333,0.0,0.0,0.0,0.0,0.0,88.2,57.89,0.0,0.0,0.0,60.87,62.5,44.44,0.0,0.0269570605049638,0.0,0.6666666666666666,0.01356915,0.3333333333333333,2.6666666666666665,4.0,0.0621037699999999,19.0,CB,52,74,75,70,64,70,20,24,30,30,86,60,45,42,64,49,32,95,98,46,45,49,41,44,45,78,45,32,42,69,70,40,21,75,44,79,80,76,70,80,68,65,22,60,60,35,42,65,20,24,30,30,78,38,45,42,54,38,32,82,95,46,45,49,41,44,45,78,45,32,42,69,70,40,21,75,44,76,78,71,69,78,65,54,Liga Portugal
Estoril,22mo7qbsnyi8wtucpvhgvhw2q,en42iersp8me42z7r4lzhwiga,Y. Begraoui,Yanis Begraoui,25.0,Attacker,Morocco,Striker,15.0,26.0,0.0,41.0,1.0,4.0,7.0,5.0,4.0,4.0,7.0,3.0,1.0,270.0,3.0,12.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,91.11,0.0,0.0,25.0,42.86,43.75,25.0,0.0,0.7397842448631722,0.3191676791496125,1.0,4.0,0.1914090799999999,5.0,2.0,4.0,0.1826227899999999,21.0,5.0,8.666666666666666,0.0,13.666666666666666,0.3333333333333333,1.3333333333333333,2.333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.333333333333333,1.0,0.3333333333333333,1.0,4.0,1.6666666666666667,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,91.11,0.0,0.0,25.0,42.86,43.75,25.0,0.0,0.246594748287724,0.1063892263832041,0.3333333333333333,1.3333333333333333,0.0638030266666666,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.0608742633333332,7.0,ST,84,76,24,84,31,74,78,72,58,58,38,81,66,77,76,84,51,15,31,51,35,41,80,80,97,24,35,49,62,51,30,15,76,78,47,76,89,99,66,68,65,89,61,57,24,65,24,62,57,51,38,38,16,59,51,73,54,65,38,15,31,51,35,41,65,62,97,24,35,49,62,51,30,15,59,68,32,68,81,97,54,62,57,84,Liga Portugal
Gil Vicente,bwt8yfk8rkcwiwyr0mopd7wqd,10k53pv13mw9hzllv70umgzbp,Ricardo Esgaio,Ricardo de Sousa Esgaio,33.0,Defender,Portugal,Defender,49.0,53.0,3.0,101.0,1.0,1.0,0.0,0.0,1.0,1.0,7.0,8.0,0.0,180.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,85.59,42.86,25.0,100.0,0.0,53.85,33.33,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,26.5,1.5,50.5,0.5,0.5,0.0,0.0,0.5,0.5,3.5,4.0,0.0,0.0,0.0,0.0,0.5,2.0,0.5,0.0,0.5,0.0,0.0,0.0,85.59,42.86,25.0,100.0,0.0,53.85,33.33,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CB,25,74,30,38,11,70,20,24,71,70,40,34,45,42,15,15,79,95,34,46,91,49,41,44,25,48,90,88,42,44,18,62,21,36,44,31,31,34,21,20,20,20,15,88,28,38,10,79,20,24,80,78,39,25,45,42,15,15,88,94,41,46,91,49,41,44,25,48,90,88,42,44,18,62,21,36,44,31,31,34,21,20,20,20,Liga Portugal
Gil Vicente,bwt8yfk8rkcwiwyr0mopd7wqd,1xruon30s04okjq684c3v4s4q,F. Cáseres,Facundo Cáseres,25.0,Midfielder,Argentina,Midfielder,54.0,53.0,3.0,105.0,2.0,3.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,139.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,90.52,100.0,100.0,0.0,0.0,75.0,0.0,100.0,0.0,0.1915456845039096,0.0,3.0,0.05617798,0.0,15.0,17.0,0.3312215399999999,58.0,34.96402877697842,34.31654676258993,1.9424460431654675,67.98561151079136,1.2949640287769784,1.9424460431654675,0.0,0.0,0.0,0.0,3.884892086330935,0.6474820143884892,0.0,0.0,0.6474820143884892,1.9424460431654675,0.0,0.6474820143884892,0.0,0.0,1.2949640287769784,0.0,0.0,0.0,90.52,100.0,100.0,0.0,0.0,75.0,0.0,100.0,0.0,0.1240223856500134,0.0,1.9424460431654675,0.0363742316546762,0.0,9.712230215827338,11.007194244604316,0.2144599899280575,37.55395683453237,DM/CM,77,83,40,77,47,83,16,34,13,13,23,29,47,39,46,60,26,29,11,50,96,49,23,33,80,97,100,26,39,100,17,96,16,80,24,70,60,24,91,97,91,77,91,91,57,91,57,100,16,34,13,13,29,34,47,39,54,83,26,33,11,50,97,49,23,33,80,97,100,26,39,100,17,96,16,97,24,89,83,24,97,100,97,97,Liga Portugal
Gil Vicente,bwt8yfk8rkcwiwyr0mopd7wqd,3ca3uctce3rk29scnh57clbmc,M. Elimbi,Marvin Elimbi,23.0,Defender,France,Defender,92.0,41.0,4.0,133.0,3.0,0.0,0.0,0.0,1.0,1.0,5.0,13.0,0.0,180.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.66,50.0,0.0,100.0,0.0,33.33,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,20.5,2.0,66.5,1.5,0.0,0.0,0.0,0.5,0.5,2.5,6.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.66,50.0,0.0,100.0,0.0,33.33,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CB,60,55,36,62,39,30,20,24,71,70,24,55,45,42,15,15,79,14,10,46,45,49,41,44,88,60,45,88,42,5,22,14,21,36,44,31,31,34,21,20,20,20,71,78,34,75,39,30,20,24,80,78,19,61,45,42,15,15,88,14,10,46,45,49,41,44,88,60,45,88,42,5,22,14,21,36,44,31,31,34,21,20,20,20,Liga Portugal
