Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total duels won_Total,total effective clearance_Total,total goals_Total,total interception_Total,total mins played,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total won tackle_Total,total contest_Total,total dribbles attempted_Total,total won contest_Total,total accurate cross_Total,total blocked scoring att_Total,total assists_Total,total big chances saved_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total duels won_p90,total effective clearance_p90,total goals_p90,total interception_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total won tackle_p90,total contest_p90,total dribbles attempted_p90,total won contest_p90,total accurate cross_p90,total blocked scoring att_p90,total assists_p90,total big chances saved_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total goals_TotalPR,total interception_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won tackle_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total won contest_TotalPR,total accurate cross_TotalPR,total blocked scoring att_TotalPR,total assists_TotalPR,total big chances saved_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total duels won_p90PR,total effective clearance_p90PR,total goals_p90PR,total interception_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won tackle_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total won contest_p90PR,total accurate cross_p90PR,total blocked scoring att_p90PR,total assists_p90PR,total big chances saved_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Arminia Bielefeld,bdlavlqj0dshxnepyfanzwu47,bs6f5ag1f47ropxefrybtaktl,M. Bauer,Maximilian Bauer,26,Defender,Germany,Defender,66.0,20.0,5.0,86.0,6.0,1.0,0.0,0.0,0.0,13.0,8.0,0.0,2.0,180.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.9,31.25,0.0,0.0,0.0,54.17,54.55,100.0,0.0,0.1281143901551839,0.0,0.0,0.0,0.0,2.0,5.0,0.09343255,47.0,33.0,10.0,2.5,43.0,3.0,0.5,0.0,0.0,0.0,6.5,4.0,0.0,1.0,0.0,1.5,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.9,31.25,0.0,0.0,0.0,54.17,54.55,100.0,0.0,0.0640571950775919,0.0,0.0,0.0,0.0,1.0,2.5,0.046716275,23.5,CB,84,18,56,58,79,65,19,27,39,100,42,45,53,34,79,76,97,32,32,40,44,42,48,47,52,23,16,44,40,34,42,52,82,21,74,42,26,26,35,37,50,35,52,65,11,52,42,77,60,19,27,39,90,35,45,48,34,76,76,97,32,32,40,44,42,48,47,52,23,16,44,40,34,42,52,82,21,74,42,26,26,35,35,42,35,48,2. Bundesliga
Arminia Bielefeld,bdlavlqj0dshxnepyfanzwu47,ei2ws86d1webny8zgrmyw7s6i,J. Rochelt,Jannik Rochelt,27,Midfielder,Germany,Midfielder,19.0,31.0,5.0,45.0,1.0,5.0,2.0,1.0,1.0,9.0,2.0,0.0,0.0,172.0,0.0,2.0,3.0,2.0,4.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,80.36,83.33,45.45,75.0,0.0,64.29,0.0,100.0,0.2713006341063175,0.6436743606512508,1.0,5.0,0.11505914,3.0,6.0,9.0,0.46396087,20.0,9.941860465116278,16.22093023255814,2.6162790697674416,23.546511627906977,0.5232558139534883,2.6162790697674416,1.0465116279069766,0.5232558139534883,0.5232558139534883,4.709302325581395,1.0465116279069766,0.0,0.0,0.0,1.0465116279069766,1.569767441860465,1.0465116279069766,2.093023255813953,2.093023255813953,1.569767441860465,2.6162790697674416,0.0,0.0,0.0,0.0,80.36,83.33,45.45,75.0,0.0,64.29,0.0,100.0,0.1419596341253987,0.3368063515035615,0.5232558139534883,2.6162790697674416,0.0602053639534883,1.569767441860465,3.13953488372093,4.709302325581395,0.2427702226744186,10.465116279069766,LM/LCM,60,70,100,55,55,75,40,50,40,60,70,55,20,25,40,70,90,55,55,70,90,25,45,55,55,30,80,80,95,25,90,30,90,50,90,40,80,80,80,90,100,100,65,50,60,90,50,50,70,40,40,30,50,70,55,20,25,30,70,90,60,60,70,90,25,45,55,55,30,80,80,95,25,90,30,90,50,90,40,70,70,70,80,90,90,60,2. Bundesliga
Energie Cottbus,9oqny7is99a388pcuflckc9fa,1s5pzvw1u9ssdfmgre567exnt,E. Engelhardt,Erik Engelhardt,28,Attacker,Germany,Striker,6.0,6.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,90.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,100.0,0.0,0.0,0.0,27.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,100.0,0.0,0.0,0.0,27.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ST,32,8,67,8,13,8,3,5,15,13,20,23,80,12,3,80,25,13,13,20,42,25,38,52,52,52,92,42,20,12,22,17,25,3,12,15,13,13,27,12,10,3,3,73,20,82,37,13,8,3,5,15,30,20,23,90,12,3,100,25,13,13,20,42,25,38,52,52,52,92,42,20,12,22,17,25,3,12,15,13,13,27,12,10,3,3,2. Bundesliga
Energie Cottbus,9oqny7is99a388pcuflckc9fa,26nfmfc8p2doisd9p8vtd33dh,L. Bittencourt,Leonardo Bittencourt,32,Midfielder,Germany,Midfielder,29.0,57.0,3.0,85.0,2.0,1.0,3.0,3.0,0.0,11.0,2.0,0.0,0.0,167.0,0.0,5.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,79.44,21.43,33.33,50.0,0.0,45.83,50.0,60.0,0.326850685744123,0.1402206882233796,0.0,10.0,0.20173064,2.0,12.0,7.0,0.14424441,46.0,15.62874251497006,30.718562874251496,1.616766467065868,45.80838323353293,1.0778443113772456,0.5389221556886228,1.616766467065868,1.616766467065868,0.0,5.92814371257485,1.0778443113772456,0.0,0.0,0.0,2.694610778443113,1.616766467065868,1.616766467065868,1.0778443113772456,1.0778443113772456,0.5389221556886228,0.5389221556886228,1.0778443113772456,0.0,0.0,0.0,79.44,21.43,33.33,50.0,0.0,45.83,50.0,60.0,0.1761470761495273,0.075568035569486,0.0,5.389221556886227,0.1087171113772455,1.0778443113772456,6.4670658682634725,3.772455089820359,0.0777365083832335,24.790419161676645,DM/CM,37,85,49,68,57,41,71,93,26,69,32,46,15,40,91,76,72,63,62,60,84,91,47,51,51,24,12,79,63,40,44,56,50,85,74,31,97,97,84,84,65,47,76,32,82,50,71,50,43,68,97,26,65,31,46,15,40,91,71,75,65,65,68,91,94,47,51,51,24,12,79,63,40,44,56,50,88,71,31,97,97,85,85,65,47,76,2. Bundesliga
Energie Cottbus,9oqny7is99a388pcuflckc9fa,2lcgxuccmasurysc8r1yi40lw,L. Erlein,Luca Erlein,19,Defender,Germany,Defender,54.0,30.0,7.0,84.0,1.0,1.0,0.0,0.0,0.0,4.0,9.0,0.0,2.0,180.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,83.17,38.89,0.0,0.0,0.0,66.67,0.0,100.0,0.0,0.0705771787440639,0.0,2.0,0.04024053,1.0,2.0,6.0,0.0928376699999999,42.0,27.0,15.0,3.5,42.0,0.5,0.5,0.0,0.0,0.0,2.0,4.5,0.0,1.0,0.0,0.5,0.0,1.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,83.17,38.89,0.0,0.0,0.0,66.67,0.0,100.0,0.0,0.0352885893720319,0.0,1.0,0.020120265,0.5,1.0,3.0,0.0464188349999999,21.0,CB,50,48,76,45,16,65,19,27,39,13,45,45,53,34,35,23,84,77,76,40,44,42,98,47,52,32,32,44,40,34,85,13,82,21,68,42,74,71,79,37,58,32,45,39,42,73,32,13,60,19,27,39,11,39,45,48,34,26,23,79,73,71,40,44,42,97,47,52,32,32,44,40,34,85,13,82,21,61,42,73,71,76,35,50,32,42,2. Bundesliga
Energie Cottbus,9oqny7is99a388pcuflckc9fa,42sjindqvk1d8vukuifebhdd5,M. Hannemann,Moritz Hannemann,28,Attacker,Germany,Striker,3.0,5.0,0.0,8.0,2.0,1.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,90.0,0.0,4.0,1.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,47.06,0.0,0.0,50.0,0.0,37.5,33.33,0.0,0.051203249166803,0.0639075934003187,1.0,0.0,0.0,0.0,0.0,0.0,0.03053231,2.0,3.0,5.0,0.0,8.0,2.0,1.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,47.06,0.0,0.0,50.0,0.0,37.5,33.33,0.0,0.051203249166803,0.0639075934003187,1.0,0.0,0.0,0.0,0.0,0.0,0.03053231,2.0,ST,7,3,27,3,58,32,10,5,52,40,20,23,37,12,28,37,25,67,65,65,42,25,38,52,52,3,27,42,63,12,40,50,25,7,33,48,13,13,27,12,10,33,8,18,10,27,7,77,50,13,5,75,80,20,23,37,12,52,45,25,87,83,83,42,25,38,52,52,3,27,42,63,12,40,50,25,13,40,68,13,13,27,12,10,43,13,2. Bundesliga
Energie Cottbus,9oqny7is99a388pcuflckc9fa,4ajp37qriye173bbam9rtjmne,H. Rorig,Henry Rorig,26,Defender,Germany,Defender,23.0,19.0,5.0,41.0,3.0,1.0,3.0,1.0,2.0,4.0,2.0,0.0,3.0,165.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,73.21,55.56,33.33,0.0,0.0,33.33,75.0,100.0,0.1788342659320415,0.0781868921469326,2.0,1.0,0.01935132,1.0,7.0,6.0,0.1130983599999999,21.0,12.545454545454549,10.363636363636363,2.7272727272727275,22.363636363636363,1.6363636363636365,0.5454545454545455,1.6363636363636365,0.5454545454545455,1.090909090909091,2.181818181818182,1.090909090909091,0.0,1.6363636363636365,0.0,0.5454545454545455,0.0,0.5454545454545455,0.5454545454545455,0.5454545454545455,0.0,0.5454545454545455,1.090909090909091,0.0,0.5454545454545455,0.0,73.21,55.56,33.33,0.0,0.0,33.33,75.0,100.0,0.097545963235659,0.0426473957165086,1.090909090909091,0.5454545454545455,0.0105552654545454,0.5454545454545455,3.8181818181818175,3.272727272727273,0.0616900145454544,11.454545454545457,RB/RCB,52,26,79,36,79,48,79,62,83,17,33,50,90,38,29,12,24,38,38,24,71,90,43,100,52,19,76,81,24,38,19,98,83,71,43,86,40,33,43,81,57,29,48,43,19,81,24,76,48,86,67,90,14,33,50,90,38,24,12,24,43,43,24,76,95,43,100,52,19,76,81,24,38,19,98,83,71,43,90,52,38,52,71,57,29,43,2. Bundesliga
Energie Cottbus,9oqny7is99a388pcuflckc9fa,57fmc5cx71td15f6y12b8d3bo,L. Michelbrink,Lukas Michelbrink,21,Midfielder,Lithuania,Midfielder,28.0,20.0,2.0,48.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,165.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.36,25.0,0.0,0.0,0.0,41.67,25.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.272727272727272,10.90909090909091,1.090909090909091,26.181818181818183,0.5454545454545455,0.0,0.0,0.0,0.0,2.7272727272727275,2.7272727272727275,0.0,0.5454545454545455,0.0,0.0,0.5454545454545455,1.090909090909091,0.5454545454545455,0.5454545454545455,0.0,0.0,0.0,0.0,0.0,0.0,81.36,25.0,0.0,0.0,0.0,41.67,25.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DM/CM,32,10,35,24,34,10,13,21,26,24,68,46,43,40,13,22,49,40,38,24,37,31,47,51,51,38,18,37,24,40,31,34,54,13,16,31,16,16,28,7,9,7,7,26,9,38,18,35,10,13,21,26,21,65,46,50,40,13,29,59,41,38,24,37,31,47,51,51,38,18,37,24,40,31,34,54,13,16,31,16,16,28,7,9,7,7,2. Bundesliga
Energie Cottbus,9oqny7is99a388pcuflckc9fa,5zlfbrphymfs7ixs6z26i2lsl,T. Ciğerci,Tolcay Cigerci,31,Midfielder,Türkiye,Midfielder,20.0,32.0,3.0,49.0,0.0,4.0,6.0,3.0,3.0,9.0,1.0,2.0,1.0,173.0,2.0,7.0,5.0,0.0,4.0,4.0,3.0,3.0,3.0,0.0,0.0,1.0,80.33,75.0,27.27,75.0,33.33,47.37,0.0,0.0,0.314990813811796,0.4698353610734251,2.0,4.0,0.17149544,1.0,5.0,7.0,0.1237258099999999,21.0,10.404624277456648,16.647398843930635,1.560693641618497,25.491329479768787,0.0,2.0809248554913293,3.121387283236994,1.560693641618497,1.560693641618497,4.682080924855491,0.5202312138728323,1.0404624277456649,0.5202312138728323,1.0404624277456649,3.6416184971098255,2.601156069364162,0.0,2.0809248554913293,2.0809248554913293,1.560693641618497,1.560693641618497,1.560693641618497,0.0,0.0,0.5202312138728323,80.33,75.0,27.27,75.0,33.33,47.37,0.0,0.0,0.1638680534281019,0.2444230202116084,1.0404624277456649,2.0809248554913293,0.0892172809248555,0.5202312138728323,2.601156069364162,3.6416184971098255,0.0643660283236993,10.92485549132948,CM/AM,80,52,72,60,32,85,92,95,90,82,62,98,52,88,95,82,18,75,75,88,90,98,40,52,100,60,85,70,75,82,35,32,18,80,90,85,52,85,38,32,55,35,50,75,35,65,45,32,85,85,90,90,55,65,95,45,80,90,75,18,70,70,90,90,95,40,52,100,60,85,70,75,82,35,32,18,70,95,80,40,80,35,30,35,20,45,2. Bundesliga
Energie Cottbus,9oqny7is99a388pcuflckc9fa,7b9473p0ben0elquj3wjq7q50,F. Doumbia,Fousseny Doumbia,21,Defender,Mali,Defender,32.0,26.0,2.0,58.0,3.0,0.0,2.0,1.0,1.0,5.0,7.0,0.0,2.0,100.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,84.06,40.0,0.0,0.0,0.0,38.46,75.0,0.0,0.1649016021365993,0.0,1.0,1.0,0.01870347,1.0,4.0,4.0,0.1024629599999999,24.0,28.8,23.4,1.7999999999999998,52.2,2.7,0.0,1.7999999999999998,0.8999999999999999,0.8999999999999999,4.5,6.3,0.0,1.7999999999999998,0.0,0.8999999999999999,1.7999999999999998,0.0,1.7999999999999998,1.7999999999999998,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,84.06,40.0,0.0,0.0,0.0,38.46,75.0,0.0,0.1484114419229393,0.0,0.8999999999999999,0.8999999999999999,0.016833123,0.8999999999999999,3.6,3.6,0.0922166639999999,21.6,LB/LCB,50,50,18,37,76,11,87,87,76,21,66,50,63,42,34,61,8,53,53,21,21,82,47,53,53,79,37,21,21,42,11,95,8,95,11,84,37,32,42,45,32,21,32,84,79,32,84,95,11,95,100,89,55,100,50,89,42,47,79,8,89,89,21,21,89,47,53,53,79,37,21,21,42,11,95,8,100,11,95,47,47,53,63,53,47,68,2. Bundesliga
Energie Cottbus,9oqny7is99a388pcuflckc9fa,a1eb9qftpii46ao5c84vbzvqi,J. Butler,Justin Butler,25,Attacker,USA,Striker,7.0,20.0,1.0,27.0,1.0,1.0,2.0,2.0,0.0,9.0,2.0,1.0,0.0,90.0,1.0,4.0,2.0,2.0,7.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,79.41,50.0,0.0,42.86,50.0,45.0,50.0,66.67,0.1910096143492469,0.0496725040705981,0.0,5.0,0.1372826899999999,2.0,0.0,1.0,0.04957191,6.0,7.0,20.0,1.0,27.0,1.0,1.0,2.0,2.0,0.0,9.0,2.0,1.0,0.0,1.0,4.0,2.0,2.0,7.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,79.41,50.0,0.0,42.86,50.0,45.0,50.0,66.67,0.1910096143492469,0.0496725040705981,0.0,5.0,0.1372826899999999,2.0,0.0,1.0,0.04957191,6.0,LW,12,25,44,25,62,25,56,69,44,69,81,88,12,56,44,44,75,88,88,75,25,50,38,56,56,25,69,25,62,56,62,100,50,75,25,38,56,50,56,12,19,25,25,38,88,50,50,75,25,88,88,44,100,100,88,12,75,62,75,88,100,100,88,25,50,38,56,56,25,69,25,62,56,62,100,50,100,25,38,88,88,75,12,25,25,25,2. Bundesliga
Energie Cottbus,9oqny7is99a388pcuflckc9fa,c6fcafjqn8xth1r5a47vt0c2c,K. Manu,King Manu,22,Defender,Germany,Defender,37.0,17.0,6.0,54.0,2.0,1.0,1.0,1.0,0.0,8.0,6.0,0.0,0.0,90.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,91.53,60.0,0.0,100.0,0.0,80.0,66.67,100.0,0.1248392364019777,0.0555757667783157,0.0,3.0,0.0599121,0.0,4.0,5.0,0.10681569,29.0,37.0,17.0,6.0,54.0,2.0,1.0,1.0,1.0,0.0,8.0,6.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,91.53,60.0,0.0,100.0,0.0,80.0,66.67,100.0,0.1248392364019777,0.0555757667783157,0.0,3.0,0.0599121,0.0,4.0,5.0,0.10681569,29.0,CB,23,10,68,10,27,65,52,66,39,53,31,45,11,34,35,87,66,77,76,89,44,42,48,47,52,94,81,44,94,34,100,87,82,65,65,42,89,84,35,50,50,39,39,81,60,97,74,55,76,73,82,39,100,66,45,11,34,58,100,89,94,92,97,44,42,48,47,52,94,81,44,94,34,100,87,82,81,71,42,97,94,35,76,87,77,66,2. Bundesliga
Energie Cottbus,9oqny7is99a388pcuflckc9fa,dk8dkykpno2tl80wmurr05qp6,L. Copado,Lucas Copado,22,Attacker,Germany,Striker,16.0,13.0,0.0,29.0,1.0,1.0,3.0,2.0,1.0,4.0,0.0,0.0,0.0,135.0,1.0,5.0,1.0,0.0,5.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,82.86,0.0,0.0,40.0,33.33,28.57,33.33,0.0,0.1622354596587941,0.1067876520820617,2.0,3.0,0.09233268,1.0,2.0,0.0,0.07255508,9.0,10.666666666666666,8.666666666666666,0.0,19.33333333333333,0.6666666666666666,0.6666666666666666,2.0,1.3333333333333333,0.6666666666666666,2.6666666666666665,0.0,0.0,0.0,0.6666666666666666,3.333333333333333,0.6666666666666666,0.0,3.333333333333333,3.333333333333333,1.3333333333333333,0.0,1.3333333333333333,0.0,0.0,0.0,82.86,0.0,0.0,40.0,33.33,28.57,33.33,0.0,0.1081569731058627,0.0711917680547078,1.3333333333333333,2.0,0.06155512,0.6666666666666666,1.3333333333333333,0.0,0.0483700533333333,6.0,ST,88,43,27,67,37,32,37,38,52,25,20,23,37,35,37,37,25,77,77,65,42,83,38,52,52,90,27,42,50,40,28,50,25,23,43,77,70,57,62,62,10,53,65,93,47,27,83,43,37,45,43,60,23,20,23,37,43,43,37,25,77,73,63,42,87,38,52,52,90,27,42,50,40,28,50,25,27,47,80,73,63,67,63,10,53,70,2. Bundesliga
Energie Cottbus,9oqny7is99a388pcuflckc9fa,sm2ibccdn0ij8aft1417sl3p,D. Pelivan,Dominik Pelivan,30,Midfielder,Germany,Midfielder,59.0,24.0,1.0,83.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,3.0,103.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.22,50.0,0.0,0.0,0.0,16.67,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.553398058252434,20.97087378640777,0.8737864077669903,72.5242718446602,0.8737864077669903,0.0,0.0,0.0,0.0,0.8737864077669903,3.4951456310679614,0.0,2.621359223300971,0.0,0.8737864077669903,0.0,0.0,0.8737864077669903,0.8737864077669903,0.0,0.0,0.0,0.0,0.0,0.0,90.22,50.0,0.0,0.0,0.0,16.67,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LM/LCM,90,45,35,90,55,15,10,20,10,10,100,55,95,25,15,15,25,20,20,20,35,25,45,55,55,80,45,35,20,25,10,75,25,10,15,15,15,15,15,10,15,10,10,90,80,40,90,60,15,10,20,10,10,100,55,100,25,20,15,25,20,20,20,35,25,45,55,55,80,45,35,20,25,10,75,25,10,15,15,15,15,15,10,15,10,10,2. Bundesliga
St. Pauli,85jtaw5dcxxx1yp8te6axh3p8,277xa3ka9se9p5nzga0sunavp,B. Hrgota,Branimir Hrgota,33,Attacker,Sweden,Striker,8.0,25.0,2.0,30.0,0.0,5.0,3.0,1.0,2.0,10.0,0.0,0.0,0.0,170.0,1.0,6.0,2.0,2.0,8.0,8.0,3.0,3.0,2.0,1.0,0.0,0.0,58.82,40.0,20.0,37.5,33.33,38.46,0.0,40.0,0.1814371114519112,0.6462942655768905,1.0,7.0,0.2080180299999999,2.0,4.0,8.0,0.19507202,14.0,4.235294117647059,13.23529411764706,1.0588235294117647,15.882352941176473,0.0,2.647058823529412,1.5882352941176472,0.5294117647058824,1.0588235294117647,5.294117647058823,0.0,0.0,0.0,0.5294117647058824,3.1764705882352944,1.0588235294117647,1.0588235294117647,4.235294117647059,4.235294117647059,1.5882352941176472,1.5882352941176472,1.0588235294117647,0.5294117647058824,0.0,0.0,58.82,40.0,20.0,37.5,33.33,38.46,0.0,40.0,0.0960549413568941,0.3421557876583538,0.5294117647058824,3.7058823529411766,0.1101271923529411,1.0588235294117647,2.117647058823529,4.235294117647059,0.1032734223529411,7.411764705882353,ST,52,82,87,72,13,93,37,18,83,73,20,23,37,35,45,60,93,90,88,82,97,83,85,52,52,13,57,83,43,40,43,17,55,27,97,48,93,93,82,83,100,80,80,43,73,87,63,13,93,27,10,83,67,20,23,37,30,33,57,97,90,90,77,97,83,80,52,52,13,57,83,43,40,43,17,55,23,97,43,93,93,80,87,100,77,80,2. Bundesliga
St. Pauli,85jtaw5dcxxx1yp8te6axh3p8,2n808wa0h841cn8xi78n21v8q,T. Hara,Taichi Hara,27,Attacker,Japan,Striker,2.0,10.0,1.0,12.0,6.0,0.0,3.0,2.0,1.0,7.0,0.0,1.0,0.0,137.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,66.67,77.78,0.0,100.0,0.3828810495962749,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0218734399999999,6.0,1.3138686131386863,6.569343065693431,0.6569343065693432,7.883211678832117,3.9416058394160585,0.0,1.9708029197080288,1.3138686131386863,0.6569343065693432,4.598540145985401,0.0,0.6569343065693432,0.0,1.3138686131386863,1.3138686131386863,0.0,0.6569343065693432,0.0,0.0,0.0,0.0,0.6569343065693432,0.0,0.0,0.0,50.0,50.0,0.0,0.0,66.67,77.78,0.0,100.0,0.2515276968150711,0.0,0.6569343065693432,0.0,0.0,0.6569343065693432,1.3138686131386863,1.3138686131386863,0.014369413138686,3.9416058394160585,ST,3,20,67,8,88,8,37,38,52,53,20,62,37,58,10,15,67,13,13,20,42,62,38,52,52,7,65,42,20,87,100,17,90,53,12,48,13,13,62,62,57,27,28,3,30,73,3,90,8,37,40,57,57,20,77,37,57,10,15,77,13,13,20,42,67,38,52,52,7,65,42,20,87,100,17,90,53,12,57,13,13,63,60,63,27,33,2. Bundesliga
St. Pauli,85jtaw5dcxxx1yp8te6axh3p8,3v695dpbm6bdgifkyhlie6kbu,J. Fujita,Joel Chima Fujita,24,Midfielder,Japan,Midfielder,21.0,38.0,0.0,59.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,154.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.82,0.0,0.0,0.0,0.0,26.67,50.0,50.0,0.0,0.0958997737952467,0.0,4.0,0.08637715,2.0,9.0,8.0,0.1104374799999999,26.0,12.272727272727272,22.20779220779221,0.0,34.48051948051948,0.5844155844155845,1.168831168831169,0.0,0.0,0.0,2.337662337662338,0.0,0.0,1.168831168831169,0.0,0.5844155844155845,0.5844155844155845,0.5844155844155845,0.5844155844155845,0.5844155844155845,0.0,0.0,0.0,0.0,0.0,0.0,80.82,0.0,0.0,0.0,0.0,26.67,50.0,50.0,0.0,0.0560453223478714,0.0,2.337662337662338,0.0504801525974026,1.168831168831169,5.25974025974026,4.675324675324676,0.0645413844155843,15.194805194805197,CM/AM,90,75,12,85,78,52,5,22,8,20,25,42,75,38,20,25,45,22,22,20,28,20,40,52,50,65,12,28,20,38,10,85,45,5,30,18,52,45,68,88,70,30,68,85,65,12,85,70,50,5,22,8,25,25,42,80,38,15,30,45,20,20,20,28,20,40,52,50,65,12,28,20,38,10,85,45,5,30,18,60,45,65,85,60,25,60,2. Bundesliga
