Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total attempt_Total,total attempts ibox_Total,total duels won_Total,total mins played,total touches in opposition box_Total,total assists_Total,total att assist_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total effective clearance_Total,total goals_Total,total ontarget attempt_Total,total was fouled_Total,total won contest_Total,total won tackle_Total,total interception_Total,total big chances saved_Total,total accurate cross_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total attempt_p90,total attempts ibox_p90,total duels won_p90,total touches in opposition box_p90,total assists_p90,total att assist_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total effective clearance_p90,total goals_p90,total ontarget attempt_p90,total was fouled_p90,total won contest_p90,total won tackle_p90,total interception_p90,total big chances saved_p90,total accurate cross_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total duels won_TotalPR,total touches in opposition box_TotalPR,total assists_TotalPR,total att assist_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total effective clearance_TotalPR,total goals_TotalPR,total ontarget attempt_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total interception_TotalPR,total big chances saved_TotalPR,total accurate cross_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total duels won_p90PR,total touches in opposition box_p90PR,total assists_p90PR,total att assist_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total effective clearance_p90PR,total goals_p90PR,total ontarget attempt_p90PR,total was fouled_p90PR,total won contest_p90PR,total won tackle_p90PR,total interception_p90PR,total big chances saved_p90PR,total accurate cross_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Radnički Kragujevac,3z0tiyynmxdyozfrpasdbpm0p,el3oddwdsic90982ksyqu1kwk,J. Živković,Jovan Zivkovic,20.0,Attacker,Austria,Striker,10.0,28.0,2.0,33.0,0.0,8.0,5.0,7.0,145.0,14.0,0.0,5.0,3.0,4.0,5.0,6.0,4.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,5.0,0.0,82.5,100.0,55.56,80.0,0.0,53.85,0.0,100.0,0.4811852310092102,0.5972026465152951,3.0,9.0,0.35200283,5.0,1.0,7.0,0.7599623,15.0,6.206896551724138,17.379310344827587,1.2413793103448276,20.48275862068965,0.0,4.965517241379311,3.103448275862069,4.344827586206897,8.689655172413794,0.0,3.103448275862069,1.862068965517241,2.4827586206896552,3.103448275862069,3.724137931034482,2.4827586206896552,0.0,0.0,1.2413793103448276,2.4827586206896552,0.6206896551724138,0.0,0.0,3.103448275862069,0.0,82.5,100.0,55.56,80.0,0.0,53.85,0.0,100.0,0.2986666951091649,0.3706775047336314,1.862068965517241,5.586206896551724,0.2184845151724137,3.103448275862069,0.6206896551724138,4.344827586206897,0.4717007379310344,9.310344827586206,ST,37,53,65,33,7,51,51,16,65,42,70,69,84,56,58,73,28,8,14,79,35,28,51,94,51,88,91,95,86,8,77,7,85,33,86,70,83,95,93,23,74,95,52,79,88,93,81,7,93,88,29,95,42,98,93,98,88,88,86,28,8,28,100,62,28,51,100,51,88,91,95,86,8,77,7,85,60,100,98,98,98,100,28,98,100,86,Serbian SuperLeague
Radnički Kragujevac,3z0tiyynmxdyozfrpasdbpm0p,ewqhckq1kzwj895im3q4w9lg5,N. Miletić,Nemanja Miletic,35.0,Defender,Serbia,Defender,11.0,28.0,2.0,36.0,3.0,0.0,0.0,5.0,90.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,78.26,33.33,27.27,0.0,0.0,0.0,0.0,100.0,0.0,0.3688148760984318,0.0,6.0,0.1238639,4.0,9.0,6.0,0.15551998,22.0,11.0,28.0,2.0,36.0,3.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,78.26,33.33,27.27,0.0,0.0,0.0,0.0,100.0,0.0,0.3688148760984318,0.0,6.0,0.1238639,4.0,9.0,6.0,0.15551998,22.0,CB,9,38,10,11,27,15,23,14,11,48,85,32,34,17,15,35,48,33,29,25,32,40,51,94,51,21,24,81,25,33,4,9,94,16,94,31,82,77,95,54,34,29,29,14,90,40,44,75,15,23,60,11,48,100,32,34,17,15,91,48,33,72,25,78,93,51,100,51,21,24,81,25,33,4,9,94,16,100,31,100,100,100,100,82,88,54,Serbian SuperLeague
Radnički Kragujevac,3z0tiyynmxdyozfrpasdbpm0p,iax337lluzn7aprfcrzm9b3e,I. Babić,Ilija Babic,24.0,Attacker,Serbia,Striker,32.0,40.0,3.0,70.0,1.0,3.0,2.0,12.0,306.0,8.0,1.0,4.0,1.0,0.0,7.0,8.0,15.0,0.0,1.0,5.0,2.0,2.0,3.0,0.0,2.0,0.0,81.4,30.0,25.0,28.57,33.33,35.29,20.0,50.0,0.2210081287742032,0.428703817828808,1.0,9.0,0.22758853,4.0,8.0,6.0,0.45238886,27.0,9.411764705882351,11.764705882352942,0.8823529411764706,20.58823529411765,0.2941176470588235,0.8823529411764706,0.5882352941176471,3.5294117647058822,2.3529411764705883,0.2941176470588235,1.1764705882352942,0.2941176470588235,0.0,2.058823529411765,2.3529411764705883,4.411764705882353,0.0,0.2941176470588235,1.4705882352941178,0.5882352941176471,0.5882352941176471,0.8823529411764706,0.0,0.5882352941176471,0.0,81.4,30.0,25.0,28.57,33.33,35.29,20.0,50.0,0.0650023908159421,0.1260893581849435,0.2941176470588235,2.647058823529412,0.0669378029411764,1.1764705882352942,2.3529411764705883,1.7647058823529411,0.1330555470588235,7.9411764705882355,ST,92,74,81,81,16,22,17,36,23,90,56,37,14,72,72,100,28,24,53,55,64,81,51,77,51,86,33,77,36,62,13,17,34,12,79,34,83,67,81,88,66,93,83,93,77,74,84,14,16,14,12,9,93,56,35,14,65,70,100,28,21,33,47,56,86,51,72,51,86,33,77,36,62,13,17,34,9,72,26,88,81,81,91,65,88,79,Serbian SuperLeague
Radnički Kragujevac,3z0tiyynmxdyozfrpasdbpm0p,jwccqs25f4zoquejjyq7m904,N. Marjanović,Nikola Marjanovic,28.0,Defender,Serbia,Defender,158.0,86.0,9.0,244.0,23.0,5.0,5.0,32.0,450.0,6.0,0.0,4.0,0.0,1.0,1.0,1.0,33.0,0.0,1.0,5.0,1.0,2.0,10.0,0.0,0.0,0.0,84.72,39.13,0.0,100.0,20.0,53.33,60.53,66.67,0.6867974100129468,0.1996497184443061,1.0,11.0,0.22799034,7.0,18.0,21.0,0.4167249499999997,133.0,31.6,17.2,1.8,48.8,4.6,1.0,1.0,6.4,1.2,0.0,0.8,0.0,0.2,0.2,0.2,6.6,0.0,0.2,1.0,0.2,0.4,2.0,0.0,0.0,0.0,84.72,39.13,0.0,100.0,20.0,53.33,60.53,66.67,0.1373594820025893,0.0399299436888612,0.2,2.2,0.045598068,1.4,3.6,4.2,0.0833449899999999,26.6,CB,91,88,59,94,100,98,98,98,91,48,91,32,80,53,51,90,48,81,78,67,50,100,51,38,51,56,42,38,84,67,42,60,67,98,79,76,99,98,100,80,85,73,81,73,69,29,69,96,90,92,90,75,48,81,32,71,41,39,81,48,71,72,56,31,93,51,38,51,56,42,38,84,67,42,60,67,92,71,66,92,92,94,69,67,50,67,Serbian SuperLeague
Radnički Kragujevac,3z0tiyynmxdyozfrpasdbpm0p,ljyd3iwjdqq10b8zd1ex591w,V. Tomić,Vanja Tomic,21.0,Midfielder,Serbia,Midfielder,18.0,31.0,4.0,49.0,4.0,0.0,0.0,9.0,146.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,83.05,57.14,0.0,100.0,0.0,64.29,80.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095890410958903,19.10958904109589,2.4657534246575343,30.2054794520548,2.4657534246575343,0.0,0.0,5.547945205479452,0.6164383561643836,0.0,0.0,0.0,0.0,0.6164383561643836,0.6164383561643836,1.2328767123287672,0.0,0.0,0.0,0.6164383561643836,0.6164383561643836,1.8493150684931507,0.0,0.0,0.0,83.05,57.14,0.0,100.0,0.0,64.29,80.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DM/CM,8,33,27,23,58,12,25,17,38,44,13,13,29,17,17,25,42,25,6,35,8,48,52,27,52,77,56,27,96,25,77,90,4,12,13,13,10,10,17,8,10,8,8,31,69,54,54,88,12,25,62,50,44,13,13,29,38,38,35,42,25,6,54,12,88,52,27,52,77,56,27,96,25,77,90,4,12,13,13,10,10,17,8,10,8,8,Serbian SuperLeague
Radnički Niš,7p4uh0u9hdw8yf80y786lh1sa,1hdf5mit5sn8g9vguj2grq3u1,M. Spasić,Milos Spasic,29.0,Attacker,Serbia,Striker,12.0,27.0,2.0,39.0,10.0,5.0,3.0,19.0,287.0,8.0,1.0,5.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,75.0,100.0,0.0,100.0,0.0,47.5,45.45,75.0,0.3996118415573565,0.2846339832432174,2.0,3.0,0.08768049,1.0,7.0,5.0,0.1569305,18.0,3.763066202090592,8.466898954703833,0.627177700348432,12.229965156794425,3.1358885017421603,1.56794425087108,0.940766550522648,5.958188153310104,2.508710801393728,0.313588850174216,1.56794425087108,0.627177700348432,0.627177700348432,0.940766550522648,0.940766550522648,0.313588850174216,0.0,0.0,0.627177700348432,0.940766550522648,0.940766550522648,0.627177700348432,0.0,0.0,0.0,75.0,100.0,0.0,100.0,0.0,47.5,45.45,75.0,0.1253138179099724,0.0892580435257476,0.627177700348432,0.940766550522648,0.0274956240418118,0.313588850174216,2.195121951219512,1.56794425087108,0.0492116550522648,5.644599303135888,ST,48,47,65,44,81,30,29,63,23,90,70,55,53,41,41,33,28,8,14,70,83,70,51,33,51,63,91,33,94,8,56,63,58,28,56,53,41,42,36,85,57,51,60,30,44,63,40,72,28,26,65,12,95,67,56,51,35,35,26,28,8,9,65,77,67,51,33,51,63,91,33,94,8,56,63,58,23,56,53,30,30,28,88,58,49,53,Serbian SuperLeague
Radnički Niš,7p4uh0u9hdw8yf80y786lh1sa,24t5tc4udc408spgvown23wno,L. Izderić,Luka Izderic,20.0,Midfielder,Austria,Midfielder,24.0,71.0,6.0,95.0,5.0,4.0,4.0,18.0,383.0,17.0,0.0,3.0,0.0,1.0,5.0,6.0,3.0,1.0,3.0,7.0,1.0,3.0,2.0,0.0,0.0,0.0,82.61,66.67,0.0,20.0,75.0,43.9,38.46,60.0,0.3302513797328008,0.1918356921185996,1.0,11.0,0.29774525,4.0,7.0,12.0,0.2378949,39.0,5.639686684073107,16.68407310704961,1.4099216710182767,22.323759791122715,1.174934725848564,0.9399477806788512,0.9399477806788512,4.229765013054831,3.9947780678851177,0.0,0.7049608355091384,0.0,0.2349869451697128,1.174934725848564,1.4099216710182767,0.7049608355091384,0.2349869451697128,0.7049608355091384,1.6449086161879896,0.2349869451697128,0.7049608355091384,0.4699738903394256,0.0,0.0,0.0,82.61,66.67,0.0,20.0,75.0,43.9,38.46,60.0,0.0776047628614936,0.0450788832654672,0.2349869451697128,2.5848563968668405,0.0699662467362924,0.9399477806788512,1.6449086161879896,2.8198433420365534,0.0559021958224543,9.164490861618798,CM/AM,41,64,55,54,82,36,75,75,89,34,21,4,39,61,66,75,73,71,75,36,64,54,52,20,50,61,59,20,27,95,43,62,46,39,18,25,80,89,70,39,61,21,50,21,36,46,32,75,18,61,57,82,34,21,4,29,43,50,64,61,50,57,29,46,43,52,20,50,61,59,20,27,95,43,62,46,21,14,18,57,61,64,29,39,11,21,Serbian SuperLeague
Radnički Niš,7p4uh0u9hdw8yf80y786lh1sa,2hb3pg41kkgklmwy461s3el90,Đ. Petrović,Đorđe Petrović,20.0,Defender,Serbia,Defender,15.0,19.0,4.0,34.0,2.0,0.0,0.0,6.0,167.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,75.56,50.0,0.0,0.0,0.0,33.33,40.0,33.33,0.0,0.163389994296244,0.0,5.0,0.12475737,1.0,2.0,3.0,0.13112042,15.0,8.08383233532934,10.239520958083832,2.155688622754491,18.323353293413174,1.0778443113772456,0.0,0.0,3.2335329341317363,1.0778443113772456,0.5389221556886228,1.0778443113772456,0.0,0.0,0.0,0.0,1.0778443113772456,0.0,0.0,0.5389221556886228,0.0,0.5389221556886228,0.5389221556886228,0.0,0.0,0.0,75.56,50.0,0.0,0.0,0.0,33.33,40.0,33.33,0.0,0.0880544879440835,0.0,2.694610778443113,0.0672345107784431,0.5389221556886228,1.0778443113772456,1.616766467065868,0.0706636994011976,8.08383233532934,RB/RCB,21,21,32,25,32,18,36,21,46,89,39,29,32,7,7,11,54,43,21,25,21,18,54,18,54,43,71,18,25,43,14,50,18,21,43,29,71,71,29,29,29,21,21,36,29,57,21,43,18,36,21,64,100,79,29,32,7,7,7,54,43,21,25,36,14,54,18,54,43,71,18,25,43,14,50,18,21,64,29,93,93,64,29,29,36,21,Serbian SuperLeague
Radnički Niš,7p4uh0u9hdw8yf80y786lh1sa,2sg4ja3von72na7oc2jhklnje,A. Vidović,Aleksandar Vidović,25.0,Defender,Serbia,Defender,13.0,24.0,1.0,36.0,2.0,0.0,0.0,5.0,133.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,80.0,100.0,16.67,0.0,0.0,62.5,0.0,100.0,0.0,0.0423900980158429,0.0,4.0,0.09866884,3.0,3.0,2.0,0.10259075,19.0,8.796992481203008,16.240601503759397,0.6766917293233082,24.360902255639097,1.3533834586466165,0.0,0.0,3.3834586466165413,0.0,0.0,0.6766917293233082,0.0,0.0,0.0,0.0,2.0300751879699246,0.0,0.0,1.3533834586466165,0.0,0.6766917293233082,0.0,0.0,0.6766917293233082,0.0,80.0,100.0,16.67,0.0,0.0,62.5,0.0,100.0,0.0,0.0286850287325252,0.0,2.706766917293233,0.0667683879699248,2.0300751879699246,2.0300751879699246,1.3533834586466165,0.0694223120300751,12.857142857142856,LB/LCB,6,12,6,12,28,12,19,6,9,44,28,25,34,12,9,12,44,31,28,19,12,9,53,41,53,75,100,44,19,31,75,16,94,12,25,25,50,44,88,22,12,12,12,25,69,12,31,44,12,19,12,9,44,50,25,34,12,9,25,44,31,62,19,25,9,53,81,53,75,100,44,19,31,75,16,94,12,25,25,100,88,100,31,25,38,50,Serbian SuperLeague
Radnički Niš,7p4uh0u9hdw8yf80y786lh1sa,37zmr7fi9ri66vro3b3dslhx,I. Ivanović,Igor Ivanovic,29.0,Attacker,Serbia,Striker,21.0,51.0,7.0,69.0,4.0,4.0,1.0,15.0,260.0,8.0,0.0,6.0,3.0,0.0,10.0,11.0,1.0,0.0,3.0,5.0,6.0,0.0,0.0,0.0,3.0,0.0,79.31,77.78,30.0,60.0,75.0,46.88,44.44,0.0,0.2616104904721332,0.4922898380560112,3.0,12.0,0.33722686,5.0,9.0,15.0,0.7793809300000001,29.0,7.269230769230769,17.653846153846153,2.423076923076923,23.884615384615383,1.3846153846153846,1.3846153846153846,0.3461538461538461,5.1923076923076925,2.769230769230769,0.0,2.076923076923077,1.0384615384615383,0.0,3.4615384615384617,3.807692307692308,0.3461538461538461,0.0,1.0384615384615383,1.7307692307692308,2.076923076923077,0.0,0.0,0.0,1.0384615384615383,0.0,79.31,77.78,30.0,60.0,75.0,46.88,44.44,0.0,0.090557477471123,0.1704080208655423,1.0384615384615383,4.153846153846154,0.1167323746153846,1.7307692307692308,3.1153846153846154,5.1923076923076925,0.2697857065384615,10.038461538461538,RW,86,93,100,89,89,36,21,71,36,39,71,68,18,79,79,54,36,75,89,86,18,18,54,93,54,64,86,93,68,100,71,93,18,29,71,50,86,79,96,96,100,93,86,86,86,86,86,93,21,14,71,36,39,79,64,18,79,79,57,36,79,79,86,18,18,54,86,54,64,86,93,68,100,71,93,18,14,50,50,86,79,86,100,93,100,79,Serbian SuperLeague
Radnički Niš,7p4uh0u9hdw8yf80y786lh1sa,3js0c8h0w4wdwhfpz6ch0jpx,U. Vitas,Uros Vitas,34.0,Defender,Serbia,Defender,128.0,78.0,16.0,206.0,18.0,4.0,4.0,20.0,329.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,84.77,50.0,0.0,0.0,0.0,60.61,66.67,0.0,0.5569898150062882,0.0,1.0,5.0,0.1099367,4.0,14.0,14.0,0.3466806999999999,131.0,35.015197568389056,21.337386018237083,4.376899696048632,56.35258358662614,4.924012158054712,1.094224924012158,1.094224924012158,5.471124620060791,1.6413373860182372,0.0,0.0,0.0,0.2735562310030395,0.2735562310030395,0.2735562310030395,4.924012158054712,0.0,0.0,0.0,0.0,0.0,0.8206686930091186,0.0,0.0,0.0,84.77,50.0,0.0,0.0,0.0,60.61,66.67,0.0,0.1523680345002004,0.0,0.2735562310030395,1.3677811550151977,0.0300738693009118,1.094224924012158,3.8297872340425534,3.8297872340425534,0.0948366656534954,35.83586626139818,CB,79,81,83,79,94,94,95,65,91,48,20,32,80,53,51,67,48,33,10,25,11,54,51,38,51,58,68,38,25,33,65,75,11,96,23,76,77,71,95,74,65,62,77,77,75,90,81,98,92,94,73,85,48,20,32,85,50,48,60,48,33,10,25,11,46,51,38,51,58,68,38,25,33,65,75,11,94,23,83,81,79,92,71,62,58,88,Serbian SuperLeague
Radnički Niš,7p4uh0u9hdw8yf80y786lh1sa,47z2phkn1i9z8p32zqlu53j6x,I. Abass,Issah Abass,27.0,Attacker,Ghana,Striker,35.0,93.0,13.0,124.0,2.0,10.0,5.0,25.0,405.0,31.0,0.0,12.0,5.0,0.0,12.0,14.0,3.0,1.0,5.0,13.0,4.0,4.0,5.0,0.0,4.0,0.0,74.25,59.09,20.0,33.33,50.0,45.45,40.0,66.67,1.119297907481679,1.168967561957931,4.0,20.0,0.61448148,7.0,16.0,28.0,1.4730181300000005,61.0,7.777777777777778,20.666666666666668,2.888888888888889,27.55555555555556,0.4444444444444444,2.2222222222222223,1.1111111111111112,5.555555555555555,6.888888888888889,0.0,2.6666666666666665,1.1111111111111112,0.0,2.6666666666666665,3.111111111111111,0.6666666666666666,0.2222222222222222,1.1111111111111112,2.888888888888889,0.8888888888888888,0.8888888888888888,1.1111111111111112,0.0,0.8888888888888888,0.0,74.25,59.09,20.0,33.33,50.0,45.45,40.0,66.67,0.2487328683292619,0.2597705693239847,0.8888888888888888,4.444444444444445,0.13655144,1.5555555555555556,3.555555555555556,6.222222222222222,0.3273373622222223,13.555555555555555,LW,88,100,100,100,56,75,75,69,88,38,88,75,25,75,75,44,75,88,100,50,62,94,56,81,56,62,88,38,44,94,50,75,44,88,88,69,94,88,88,100,100,100,100,75,75,100,75,62,62,50,75,100,38,88,62,25,50,75,38,75,75,100,50,50,100,56,75,56,62,88,38,44,94,50,75,44,75,88,50,75,75,75,88,88,100,75,Serbian SuperLeague
Radnički Niš,7p4uh0u9hdw8yf80y786lh1sa,5lswof3sckkq17ox3naxfvrze,K. Osei,Kwaku Osei,26.0,Attacker,Ghana,Striker,7.0,38.0,0.0,45.0,0.0,6.0,4.0,3.0,127.0,10.0,0.0,6.0,2.0,3.0,3.0,3.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,93.75,0.0,0.0,0.0,33.33,33.33,0.0,0.0,0.5702545547362451,0.2935939202465021,2.0,12.0,0.34428727,4.0,3.0,4.0,0.13293053,19.0,4.960629921259843,26.929133858267715,0.0,31.88976377952756,0.0,4.251968503937007,2.8346456692913384,2.125984251968504,7.086614173228346,0.0,4.251968503937007,1.4173228346456692,2.125984251968504,2.125984251968504,2.125984251968504,0.7086614173228346,0.0,1.4173228346456692,2.125984251968504,0.0,0.0,0.0,0.0,0.0,0.0,93.75,0.0,0.0,0.0,33.33,33.33,0.0,0.0,0.4041174009941894,0.2080586836392534,1.4173228346456692,8.503937007874015,0.2439831047244094,2.8346456692913384,2.125984251968504,2.8346456692913384,0.0942027377952755,13.464566929133856,ST,23,70,13,58,7,37,38,3,40,42,81,55,71,41,41,33,28,45,28,17,10,28,51,33,51,100,13,33,17,62,9,7,10,42,58,53,97,93,81,53,50,42,65,60,100,13,100,7,88,78,5,91,42,100,84,95,70,60,53,28,86,60,17,10,28,51,33,51,100,13,33,17,62,9,7,10,81,91,93,100,100,98,86,86,79,98,Serbian SuperLeague
Radnički Niš,7p4uh0u9hdw8yf80y786lh1sa,5sobeblelb6fl7aafw833iwwk,N. Zečević,Nikola Zecevic,22.0,Defender,Serbia,Defender,94.0,50.0,14.0,144.0,9.0,1.0,1.0,15.0,270.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,83.72,48.28,0.0,0.0,0.0,50.0,60.0,50.0,0.1081329907659476,0.0,0.0,1.0,0.01935132,2.0,13.0,15.0,0.2900770699999999,88.0,31.33333333333333,16.666666666666668,4.666666666666667,48.0,3.0,0.3333333333333333,0.3333333333333333,5.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,0.0,0.0,0.0,0.0,1.0,1.6666666666666667,0.0,0.0,0.0,83.72,48.28,0.0,0.0,0.0,50.0,60.0,50.0,0.0360443302553158,0.0,0.0,0.3333333333333333,0.00645044,0.6666666666666666,4.333333333333333,5.0,0.0966923566666666,29.33333333333333,CB,54,58,80,60,66,41,57,50,31,48,20,32,34,17,15,49,48,33,10,25,67,72,51,38,51,46,58,38,25,33,35,56,44,46,23,31,33,30,70,69,72,52,58,71,62,94,67,75,38,61,60,30,48,20,32,34,17,15,55,48,33,10,25,78,85,51,38,51,46,58,38,25,33,35,56,44,50,23,31,31,32,80,75,78,65,75,Serbian SuperLeague
Radnički Niš,7p4uh0u9hdw8yf80y786lh1sa,5t6orbh2x1qgn87z8oygao79x,M. Mijailović,Marko Mijailovic,29.0,Defender,Serbia,Defender,23.0,58.0,6.0,78.0,7.0,3.0,0.0,15.0,264.0,5.0,0.0,3.0,3.0,1.0,6.0,6.0,6.0,0.0,0.0,3.0,2.0,1.0,4.0,0.0,3.0,0.0,79.59,40.0,15.79,33.33,0.0,53.57,63.64,33.33,0.182623536225887,0.2668359594790158,2.0,8.0,0.22296833,5.0,9.0,13.0,0.60956365,36.0,7.840909090909092,19.77272727272728,2.0454545454545454,26.590909090909093,2.3863636363636367,1.0227272727272727,0.0,5.113636363636364,1.7045454545454546,0.0,1.0227272727272727,1.0227272727272727,0.3409090909090909,2.0454545454545454,2.0454545454545454,2.0454545454545454,0.0,0.0,1.0227272727272727,0.6818181818181819,0.3409090909090909,1.3636363636363638,0.0,1.0227272727272727,0.0,79.59,40.0,15.79,33.33,0.0,53.57,63.64,33.33,0.0622580237133705,0.0909668043678463,0.6818181818181819,2.7272727272727275,0.0760119306818181,1.7045454545454546,3.0681818181818183,4.431818181818183,0.2078057897727273,12.272727272727272,RB/RCB,39,64,50,50,79,86,36,57,89,39,64,96,82,86,86,43,54,43,54,68,21,50,54,71,54,64,36,43,57,43,86,86,18,71,79,82,100,100,96,43,50,71,50,29,79,50,50,100,100,36,79,93,39,71,100,93,86,86,36,54,43,79,71,21,64,54,71,54,64,36,43,57,43,86,86,18,79,71,93,100,100,100,57,71,71,50,Serbian SuperLeague
Radnički Niš,7p4uh0u9hdw8yf80y786lh1sa,9ydh38nidc9xud39g65y3mlpm,R. Jokić,Ranko Jokic,27.0,Defender,Serbia,Defender,131.0,94.0,20.0,223.0,12.0,4.0,4.0,16.0,301.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,13.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,84.79,38.46,100.0,0.0,25.0,64.0,80.0,0.0,0.4071086221033213,0.0,0.0,4.0,0.07395245,3.0,26.0,31.0,0.6156041299999999,146.0,39.16943521594684,28.106312292358805,5.980066445182724,66.67774086378738,3.5880398671096345,1.196013289036545,1.196013289036545,4.78405315614618,1.196013289036545,0.0,0.2990033222591362,0.0,0.5980066445182725,0.0,0.0,3.88704318936877,0.0,0.2990033222591362,0.8970099667774086,0.0,0.0,0.5980066445182725,0.0,0.5980066445182725,0.0,84.79,38.46,100.0,0.0,25.0,64.0,80.0,0.0,0.1217268305292322,0.0,0.0,1.196013289036545,0.0221120282392026,0.8970099667774086,7.774086378737541,9.269102990033222,0.1840676800664451,43.65448504983389,CB,81,92,94,83,76,94,95,54,67,48,52,32,97,17,15,49,48,81,64,25,11,40,51,86,51,60,35,98,25,70,75,94,11,85,23,31,68,60,86,97,97,88,83,83,92,98,88,92,94,96,54,73,48,50,32,98,17,15,48,48,88,62,25,11,35,51,90,51,60,35,98,25,70,75,94,11,90,23,31,75,62,90,96,98,92,94,Serbian SuperLeague
